Year,Date,Time,DateTime,Site,Temp,RGRID
2012,6/14/2012,15:00,6/14/2012 15:00,Vulgaris,12.5,
2012,6/14/2012,16:00,6/14/2012 16:00,Vulgaris,12.3,
2012,6/14/2012,17:00,6/14/2012 17:00,Vulgaris,11.5,
2012,6/14/2012,18:00,6/14/2012 18:00,Vulgaris,11,
2012,6/14/2012,19:00,6/14/2012 19:00,Vulgaris,10.8,
2012,6/14/2012,20:00,6/14/2012 20:00,Vulgaris,10.5,
2012,6/14/2012,21:00,6/14/2012 21:00,Vulgaris,10.3,
2012,6/14/2012,22:00,6/14/2012 22:00,Vulgaris,10,
2012,6/14/2012,23:00,6/14/2012 23:00,Vulgaris,9.5,
2012,6/15/2012,0:00,6/15/2012 0:00,Vulgaris,9,
2012,6/15/2012,1:00,6/15/2012 1:00,Vulgaris,9,
2012,6/15/2012,2:00,6/15/2012 2:00,Vulgaris,8.8,
2012,6/15/2012,3:00,6/15/2012 3:00,Vulgaris,8.5,
2012,6/15/2012,4:00,6/15/2012 4:00,Vulgaris,8.5,
2012,6/15/2012,5:00,6/15/2012 5:00,Vulgaris,8.3,
2012,6/15/2012,6:00,6/15/2012 6:00,Vulgaris,8,
2012,6/15/2012,7:00,6/15/2012 7:00,Vulgaris,8.5,
2012,6/15/2012,8:00,6/15/2012 8:00,Vulgaris,8.5,
2012,6/15/2012,9:00,6/15/2012 9:00,Vulgaris,9,
2012,6/15/2012,10:00,6/15/2012 10:00,Vulgaris,9.8,
2012,6/15/2012,11:00,6/15/2012 11:00,Vulgaris,10,
2012,6/15/2012,12:00,6/15/2012 12:00,Vulgaris,10,
2012,6/15/2012,13:00,6/15/2012 13:00,Vulgaris,10,
2012,6/15/2012,14:00,6/15/2012 14:00,Vulgaris,10.5,
2012,6/15/2012,15:00,6/15/2012 15:00,Vulgaris,10.5,
2012,6/15/2012,16:00,6/15/2012 16:00,Vulgaris,11,
2012,6/15/2012,17:00,6/15/2012 17:00,Vulgaris,11.5,
2012,6/15/2012,18:00,6/15/2012 18:00,Vulgaris,11.5,
2012,6/15/2012,19:00,6/15/2012 19:00,Vulgaris,11.5,
2012,6/15/2012,20:00,6/15/2012 20:00,Vulgaris,11,
2012,6/15/2012,21:00,6/15/2012 21:00,Vulgaris,10.8,
2012,6/15/2012,22:00,6/15/2012 22:00,Vulgaris,10.3,
2012,6/15/2012,23:00,6/15/2012 23:00,Vulgaris,9.8,
2012,6/16/2012,0:00,6/16/2012 0:00,Vulgaris,9.5,
2012,6/16/2012,1:00,6/16/2012 1:00,Vulgaris,9,
2012,6/16/2012,2:00,6/16/2012 2:00,Vulgaris,8.8,
2012,6/16/2012,3:00,6/16/2012 3:00,Vulgaris,8.5,
2012,6/16/2012,4:00,6/16/2012 4:00,Vulgaris,8.5,
2012,6/16/2012,5:00,6/16/2012 5:00,Vulgaris,8.3,
2012,6/16/2012,6:00,6/16/2012 6:00,Vulgaris,8.5,
2012,6/16/2012,7:00,6/16/2012 7:00,Vulgaris,8.5,
2012,6/16/2012,8:00,6/16/2012 8:00,Vulgaris,8.5,
2012,6/16/2012,9:00,6/16/2012 9:00,Vulgaris,8.5,
2012,6/16/2012,10:00,6/16/2012 10:00,Vulgaris,9,
2012,6/16/2012,11:00,6/16/2012 11:00,Vulgaris,9.5,
2012,6/16/2012,12:00,6/16/2012 12:00,Vulgaris,10.5,
2012,6/16/2012,13:00,6/16/2012 13:00,Vulgaris,11.5,
2012,6/16/2012,14:00,6/16/2012 14:00,Vulgaris,12.8,
2012,6/16/2012,15:00,6/16/2012 15:00,Vulgaris,14.5,
2012,6/16/2012,16:00,6/16/2012 16:00,Vulgaris,15.8,
2012,6/16/2012,17:00,6/16/2012 17:00,Vulgaris,16.8,
2012,6/16/2012,18:00,6/16/2012 18:00,Vulgaris,17,
2012,6/16/2012,19:00,6/16/2012 19:00,Vulgaris,16.5,
2012,6/16/2012,20:00,6/16/2012 20:00,Vulgaris,15.5,
2012,6/16/2012,21:00,6/16/2012 21:00,Vulgaris,14.5,
2012,6/16/2012,22:00,6/16/2012 22:00,Vulgaris,13.5,
2012,6/16/2012,23:00,6/16/2012 23:00,Vulgaris,12.3,
2012,6/17/2012,0:00,6/17/2012 0:00,Vulgaris,11.3,
2012,6/17/2012,1:00,6/17/2012 1:00,Vulgaris,10,
2012,6/17/2012,2:00,6/17/2012 2:00,Vulgaris,9.3,
2012,6/17/2012,3:00,6/17/2012 3:00,Vulgaris,8.5,
2012,6/17/2012,4:00,6/17/2012 4:00,Vulgaris,8,
2012,6/17/2012,5:00,6/17/2012 5:00,Vulgaris,7.8,
2012,6/17/2012,6:00,6/17/2012 6:00,Vulgaris,7.8,
2012,6/17/2012,7:00,6/17/2012 7:00,Vulgaris,8.5,
2012,6/17/2012,8:00,6/17/2012 8:00,Vulgaris,9.8,
2012,6/17/2012,9:00,6/17/2012 9:00,Vulgaris,11.3,
2012,6/17/2012,10:00,6/17/2012 10:00,Vulgaris,13,
2012,6/17/2012,11:00,6/17/2012 11:00,Vulgaris,14.8,
2012,6/17/2012,12:00,6/17/2012 12:00,Vulgaris,16.5,
2012,6/17/2012,13:00,6/17/2012 13:00,Vulgaris,18,
2012,6/17/2012,14:00,6/17/2012 14:00,Vulgaris,19.3,
2012,6/17/2012,15:00,6/17/2012 15:00,Vulgaris,20,
2012,6/17/2012,16:00,6/17/2012 16:00,Vulgaris,21,
2012,6/17/2012,17:00,6/17/2012 17:00,Vulgaris,21,
2012,6/17/2012,18:00,6/17/2012 18:00,Vulgaris,20.8,
2012,6/17/2012,19:00,6/17/2012 19:00,Vulgaris,19.3,
2012,6/17/2012,20:00,6/17/2012 20:00,Vulgaris,18.3,
2012,6/17/2012,21:00,6/17/2012 21:00,Vulgaris,16.8,
2012,6/17/2012,22:00,6/17/2012 22:00,Vulgaris,15.8,
2012,6/17/2012,23:00,6/17/2012 23:00,Vulgaris,14.3,
2012,6/18/2012,0:00,6/18/2012 0:00,Vulgaris,13.3,
2012,6/18/2012,1:00,6/18/2012 1:00,Vulgaris,12.8,
2012,6/18/2012,2:00,6/18/2012 2:00,Vulgaris,11.8,
2012,6/18/2012,3:00,6/18/2012 3:00,Vulgaris,11.3,
2012,6/18/2012,4:00,6/18/2012 4:00,Vulgaris,11,
2012,6/18/2012,5:00,6/18/2012 5:00,Vulgaris,10.8,
2012,6/18/2012,6:00,6/18/2012 6:00,Vulgaris,10.3,
2012,6/18/2012,7:00,6/18/2012 7:00,Vulgaris,10.3,
2012,6/18/2012,8:00,6/18/2012 8:00,Vulgaris,10.5,
2012,6/18/2012,9:00,6/18/2012 9:00,Vulgaris,11.3,
2012,6/18/2012,10:00,6/18/2012 10:00,Vulgaris,12.5,
2012,6/18/2012,11:00,6/18/2012 11:00,Vulgaris,13.5,
2012,6/18/2012,12:00,6/18/2012 12:00,Vulgaris,14.5,
2012,6/18/2012,13:00,6/18/2012 13:00,Vulgaris,16.5,
2012,6/18/2012,14:00,6/18/2012 14:00,Vulgaris,18.5,
2012,6/18/2012,15:00,6/18/2012 15:00,Vulgaris,20,
2017,5/17/2017,19:00,5/17/2017 19:00,Vulgaris,14.9,Vulgaris2017RGR.1
2017,5/17/2017,20:00,5/17/2017 20:00,Vulgaris,13.558,Vulgaris2017RGR.1
2017,5/17/2017,21:00,5/17/2017 21:00,Vulgaris,12.207,Vulgaris2017RGR.1
2017,5/17/2017,22:00,5/17/2017 22:00,Vulgaris,10.748,Vulgaris2017RGR.1
2017,5/17/2017,23:00,5/17/2017 23:00,Vulgaris,9.768,Vulgaris2017RGR.1
2017,5/18/2017,0:00,5/18/2017 0:00,Vulgaris,9.275,Vulgaris2017RGR.1
2017,5/18/2017,1:00,5/18/2017 1:00,Vulgaris,8.68,Vulgaris2017RGR.1
2017,5/18/2017,2:00,5/18/2017 2:00,Vulgaris,8.182,Vulgaris2017RGR.1
2017,5/18/2017,3:00,5/18/2017 3:00,Vulgaris,7.682,Vulgaris2017RGR.1
2017,5/18/2017,4:00,5/18/2017 4:00,Vulgaris,7.079,Vulgaris2017RGR.1
2017,5/18/2017,5:00,5/18/2017 5:00,Vulgaris,6.573,Vulgaris2017RGR.1
2017,5/18/2017,6:00,5/18/2017 6:00,Vulgaris,6.268,Vulgaris2017RGR.1
2017,5/18/2017,7:00,5/18/2017 7:00,Vulgaris,6.064,Vulgaris2017RGR.1
2017,5/18/2017,8:00,5/18/2017 8:00,Vulgaris,5.962,Vulgaris2017RGR.1
2017,5/18/2017,9:00,5/18/2017 9:00,Vulgaris,6.166,Vulgaris2017RGR.1
2017,5/18/2017,10:00,5/18/2017 10:00,Vulgaris,7.481,Vulgaris2017RGR.1
2017,5/18/2017,11:00,5/18/2017 11:00,Vulgaris,9.472,Vulgaris2017RGR.1
2017,5/18/2017,12:00,5/18/2017 12:00,Vulgaris,10.846,Vulgaris2017RGR.1
2017,5/18/2017,13:00,5/18/2017 13:00,Vulgaris,11.431,Vulgaris2017RGR.1
2017,5/18/2017,14:00,5/18/2017 14:00,Vulgaris,11.528,Vulgaris2017RGR.1
2017,5/18/2017,15:00,5/18/2017 15:00,Vulgaris,11.236,Vulgaris2017RGR.1
2017,5/18/2017,16:00,5/18/2017 16:00,Vulgaris,10.944,Vulgaris2017RGR.1
2017,5/18/2017,17:00,5/18/2017 17:00,Vulgaris,11.236,Vulgaris2017RGR.1
2017,5/18/2017,18:00,5/18/2017 18:00,Vulgaris,11.819,Vulgaris2017RGR.1
2017,5/18/2017,19:00,5/18/2017 19:00,Vulgaris,12.304,Vulgaris2017RGR.1
2017,5/18/2017,20:00,5/18/2017 20:00,Vulgaris,11.819,Vulgaris2017RGR.1
2017,5/18/2017,21:00,5/18/2017 21:00,Vulgaris,10.944,Vulgaris2017RGR.1
2017,5/18/2017,22:00,5/18/2017 22:00,Vulgaris,9.866,Vulgaris2017RGR.1
2017,5/18/2017,23:00,5/18/2017 23:00,Vulgaris,9.077,Vulgaris2017RGR.1
2017,5/19/2017,0:00,5/19/2017 0:00,Vulgaris,8.382,Vulgaris2017RGR.1
2017,5/19/2017,1:00,5/19/2017 1:00,Vulgaris,7.882,Vulgaris2017RGR.1
2017,5/19/2017,2:00,5/19/2017 2:00,Vulgaris,7.28,Vulgaris2017RGR.1
2017,5/19/2017,3:00,5/19/2017 3:00,Vulgaris,6.877,Vulgaris2017RGR.1
2017,5/19/2017,4:00,5/19/2017 4:00,Vulgaris,6.471,Vulgaris2017RGR.1
2017,5/19/2017,5:00,5/19/2017 5:00,Vulgaris,6.268,Vulgaris2017RGR.1
2017,5/19/2017,6:00,5/19/2017 6:00,Vulgaris,6.37,Vulgaris2017RGR.1
2017,5/19/2017,7:00,5/19/2017 7:00,Vulgaris,6.471,Vulgaris2017RGR.1
2017,5/19/2017,8:00,5/19/2017 8:00,Vulgaris,6.775,Vulgaris2017RGR.1
2017,5/19/2017,9:00,5/19/2017 9:00,Vulgaris,7.28,Vulgaris2017RGR.1
2017,5/19/2017,10:00,5/19/2017 10:00,Vulgaris,8.581,Vulgaris2017RGR.1
2017,5/19/2017,11:00,5/19/2017 11:00,Vulgaris,9.669,Vulgaris2017RGR.1
2017,5/19/2017,12:00,5/19/2017 12:00,Vulgaris,10.846,Vulgaris2017RGR.1
2017,5/19/2017,13:00,5/19/2017 13:00,Vulgaris,10.846,Vulgaris2017RGR.1
2017,5/19/2017,14:00,5/19/2017 14:00,Vulgaris,11.041,Vulgaris2017RGR.1
2017,5/19/2017,15:00,5/19/2017 15:00,Vulgaris,11.041,Vulgaris2017RGR.1
2017,5/19/2017,16:00,5/19/2017 16:00,Vulgaris,11.431,Vulgaris2017RGR.1
2017,5/19/2017,17:00,5/19/2017 17:00,Vulgaris,11.528,Vulgaris2017RGR.1
2017,5/19/2017,18:00,5/19/2017 18:00,Vulgaris,11.041,Vulgaris2017RGR.1
2017,5/19/2017,19:00,5/19/2017 19:00,Vulgaris,10.455,Vulgaris2017RGR.1
2017,5/19/2017,20:00,5/19/2017 20:00,Vulgaris,9.768,Vulgaris2017RGR.1
2017,5/19/2017,21:00,5/19/2017 21:00,Vulgaris,8.779,Vulgaris2017RGR.1
2017,5/19/2017,22:00,5/19/2017 22:00,Vulgaris,8.082,Vulgaris2017RGR.1
2017,5/19/2017,23:00,5/19/2017 23:00,Vulgaris,7.381,Vulgaris2017RGR.1
2017,5/20/2017,0:00,5/20/2017 0:00,Vulgaris,6.775,Vulgaris2017RGR.1
2017,5/20/2017,1:00,5/20/2017 1:00,Vulgaris,6.37,Vulgaris2017RGR.1
2017,5/20/2017,2:00,5/20/2017 2:00,Vulgaris,5.962,Vulgaris2017RGR.1
2017,5/20/2017,3:00,5/20/2017 3:00,Vulgaris,5.244,Vulgaris2017RGR.1
2017,5/20/2017,4:00,5/20/2017 4:00,Vulgaris,4.934,Vulgaris2017RGR.1
2017,5/20/2017,5:00,5/20/2017 5:00,Vulgaris,4.727,Vulgaris2017RGR.1
2017,5/20/2017,6:00,5/20/2017 6:00,Vulgaris,4.831,Vulgaris2017RGR.1
2017,5/20/2017,7:00,5/20/2017 7:00,Vulgaris,5.244,Vulgaris2017RGR.1
2017,5/20/2017,8:00,5/20/2017 8:00,Vulgaris,5.552,Vulgaris2017RGR.1
2017,5/20/2017,9:00,5/20/2017 9:00,Vulgaris,6.064,Vulgaris2017RGR.1
2017,5/20/2017,10:00,5/20/2017 10:00,Vulgaris,6.978,Vulgaris2017RGR.1
2017,5/20/2017,11:00,5/20/2017 11:00,Vulgaris,7.682,Vulgaris2017RGR.1
2017,5/20/2017,12:00,5/20/2017 12:00,Vulgaris,8.68,Vulgaris2017RGR.1
2017,5/20/2017,13:00,5/20/2017 13:00,Vulgaris,9.866,Vulgaris2017RGR.1
2017,5/20/2017,14:00,5/20/2017 14:00,Vulgaris,10.357,Vulgaris2017RGR.1
2017,5/20/2017,15:00,5/20/2017 15:00,Vulgaris,10.846,Vulgaris2017RGR.1
2017,5/20/2017,16:00,5/20/2017 16:00,Vulgaris,11.625,Vulgaris2017RGR.1
2017,5/20/2017,17:00,5/20/2017 17:00,Vulgaris,12.013,Vulgaris2017RGR.1
2017,5/20/2017,18:00,5/20/2017 18:00,Vulgaris,11.625,Vulgaris2017RGR.1
2017,5/20/2017,19:00,5/20/2017 19:00,Vulgaris,11.334,Vulgaris2017RGR.1
2017,5/20/2017,20:00,5/20/2017 20:00,Vulgaris,10.063,Vulgaris2017RGR.1
2017,5/20/2017,21:00,5/20/2017 21:00,Vulgaris,9.077,Vulgaris2017RGR.1
2017,5/20/2017,22:00,5/20/2017 22:00,Vulgaris,8.182,Vulgaris2017RGR.1
2017,5/20/2017,23:00,5/20/2017 23:00,Vulgaris,7.481,Vulgaris2017RGR.1
2017,5/21/2017,0:00,5/21/2017 0:00,Vulgaris,6.775,Vulgaris2017RGR.1
2017,5/21/2017,1:00,5/21/2017 1:00,Vulgaris,6.166,Vulgaris2017RGR.1
2017,5/21/2017,2:00,5/21/2017 2:00,Vulgaris,5.45,Vulgaris2017RGR.1
2017,5/21/2017,3:00,5/21/2017 3:00,Vulgaris,4.934,Vulgaris2017RGR.1
2017,5/21/2017,4:00,5/21/2017 4:00,Vulgaris,4.519,Vulgaris2017RGR.1
2017,5/21/2017,5:00,5/21/2017 5:00,Vulgaris,4.623,Vulgaris2017RGR.1
2017,5/21/2017,6:00,5/21/2017 6:00,Vulgaris,4.727,Vulgaris2017RGR.1
2017,5/21/2017,7:00,5/21/2017 7:00,Vulgaris,4.934,Vulgaris2017RGR.1
2017,5/21/2017,8:00,5/21/2017 8:00,Vulgaris,5.141,Vulgaris2017RGR.1
2017,5/21/2017,9:00,5/21/2017 9:00,Vulgaris,6.166,Vulgaris2017RGR.1
2017,5/21/2017,10:00,5/21/2017 10:00,Vulgaris,7.381,Vulgaris2017RGR.1
2017,5/21/2017,11:00,5/21/2017 11:00,Vulgaris,9.077,Vulgaris2017RGR.1
2017,5/21/2017,12:00,5/21/2017 12:00,Vulgaris,11.236,Vulgaris2017RGR.1
2017,5/21/2017,13:00,5/21/2017 13:00,Vulgaris,12.11,Vulgaris2017RGR.1
2017,5/21/2017,14:00,5/21/2017 14:00,Vulgaris,12.787,Vulgaris2017RGR.1
2017,5/21/2017,15:00,5/21/2017 15:00,Vulgaris,13.173,Vulgaris2017RGR.1
2017,5/21/2017,16:00,5/21/2017 16:00,Vulgaris,12.594,Vulgaris2017RGR.1
2017,5/21/2017,17:00,5/21/2017 17:00,Vulgaris,12.401,Vulgaris2017RGR.1
2017,5/21/2017,18:00,5/21/2017 18:00,Vulgaris,11.431,Vulgaris2017RGR.1
2017,5/21/2017,19:00,5/21/2017 19:00,Vulgaris,10.161,Vulgaris2017RGR.1
2017,5/21/2017,20:00,5/21/2017 20:00,Vulgaris,8.68,Vulgaris2017RGR.1
2017,5/21/2017,21:00,5/21/2017 21:00,Vulgaris,7.381,Vulgaris2017RGR.1
2017,5/21/2017,22:00,5/21/2017 22:00,Vulgaris,6.674,Vulgaris2017RGR.1
2017,5/21/2017,23:00,5/21/2017 23:00,Vulgaris,5.86,Vulgaris2017RGR.1
2017,5/22/2017,0:00,5/22/2017 0:00,Vulgaris,4.831,Vulgaris2017RGR.1
2017,5/22/2017,1:00,5/22/2017 1:00,Vulgaris,4.207,Vulgaris2017RGR.1
2017,5/22/2017,2:00,5/22/2017 2:00,Vulgaris,3.683,Vulgaris2017RGR.1
2017,5/22/2017,3:00,5/22/2017 3:00,Vulgaris,3.261,Vulgaris2017RGR.1
2017,5/22/2017,4:00,5/22/2017 4:00,Vulgaris,3.049,Vulgaris2017RGR.1
2017,5/22/2017,5:00,5/22/2017 5:00,Vulgaris,2.837,Vulgaris2017RGR.1
2017,5/22/2017,6:00,5/22/2017 6:00,Vulgaris,2.73,Vulgaris2017RGR.1
2017,5/22/2017,7:00,5/22/2017 7:00,Vulgaris,2.73,Vulgaris2017RGR.1
2017,5/22/2017,8:00,5/22/2017 8:00,Vulgaris,2.943,Vulgaris2017RGR.1
2017,5/22/2017,9:00,5/22/2017 9:00,Vulgaris,3.261,Vulgaris2017RGR.1
2017,5/22/2017,10:00,5/22/2017 10:00,Vulgaris,3.472,Vulgaris2017RGR.1
2017,5/22/2017,11:00,5/22/2017 11:00,Vulgaris,3.998,Vulgaris2017RGR.1
2017,5/22/2017,12:00,5/22/2017 12:00,Vulgaris,4.727,Vulgaris2017RGR.1
2017,5/22/2017,13:00,5/22/2017 13:00,Vulgaris,5.244,Vulgaris2017RGR.1
2017,5/22/2017,14:00,5/22/2017 14:00,Vulgaris,5.655,Vulgaris2017RGR.1
2017,5/22/2017,15:00,5/22/2017 15:00,Vulgaris,6.37,Vulgaris2017RGR.1
2017,5/22/2017,16:00,5/22/2017 16:00,Vulgaris,6.674,Vulgaris2017RGR.1
2017,5/22/2017,17:00,5/22/2017 17:00,Vulgaris,6.674,Vulgaris2017RGR.1
2017,5/22/2017,18:00,5/22/2017 18:00,Vulgaris,6.877,Vulgaris2017RGR.1
2017,5/22/2017,19:00,5/22/2017 19:00,Vulgaris,6.471,Vulgaris2017RGR.1
2017,5/22/2017,20:00,5/22/2017 20:00,Vulgaris,6.268,Vulgaris2017RGR.1
2017,5/22/2017,21:00,5/22/2017 21:00,Vulgaris,5.45,Vulgaris2017RGR.1
2017,5/22/2017,22:00,5/22/2017 22:00,Vulgaris,4.623,Vulgaris2017RGR.1
2017,5/22/2017,23:00,5/22/2017 23:00,Vulgaris,4.102,Vulgaris2017RGR.1
2017,5/23/2017,0:00,5/23/2017 0:00,Vulgaris,3.472,Vulgaris2017RGR.1
2017,5/23/2017,1:00,5/23/2017 1:00,Vulgaris,3.049,Vulgaris2017RGR.1
2017,5/23/2017,2:00,5/23/2017 2:00,Vulgaris,2.624,Vulgaris2017RGR.1
2017,5/23/2017,3:00,5/23/2017 3:00,Vulgaris,2.195,Vulgaris2017RGR.1
2017,5/23/2017,4:00,5/23/2017 4:00,Vulgaris,1.98,Vulgaris2017RGR.1
2017,5/23/2017,5:00,5/23/2017 5:00,Vulgaris,1.764,Vulgaris2017RGR.1
2017,5/23/2017,6:00,5/23/2017 6:00,Vulgaris,1.656,Vulgaris2017RGR.1
2017,5/23/2017,7:00,5/23/2017 7:00,Vulgaris,1.872,Vulgaris2017RGR.1
2017,5/23/2017,8:00,5/23/2017 8:00,Vulgaris,2.41,Vulgaris2017RGR.1
2017,5/23/2017,9:00,5/23/2017 9:00,Vulgaris,3.155,Vulgaris2017RGR.1
2017,5/23/2017,10:00,5/23/2017 10:00,Vulgaris,4.207,Vulgaris2017RGR.1
2017,5/23/2017,11:00,5/23/2017 11:00,Vulgaris,6.573,Vulgaris2017RGR.1
2017,5/23/2017,12:00,5/23/2017 12:00,Vulgaris,8.879,Vulgaris2017RGR.1
2017,5/23/2017,13:00,5/23/2017 13:00,Vulgaris,11.041,Vulgaris2017RGR.1
2017,5/23/2017,14:00,5/23/2017 14:00,Vulgaris,13.269,Vulgaris2017RGR.1
2017,5/23/2017,15:00,5/23/2017 15:00,Vulgaris,12.207,Vulgaris2017RGR.1
2017,5/23/2017,16:00,5/23/2017 16:00,Vulgaris,13.461,Vulgaris2017RGR.1
2017,5/23/2017,17:00,5/23/2017 17:00,Vulgaris,14.038,Vulgaris2017RGR.1
2017,5/23/2017,18:00,5/23/2017 18:00,Vulgaris,13.269,Vulgaris2017RGR.1
2017,5/23/2017,19:00,5/23/2017 19:00,Vulgaris,12.497,Vulgaris2017RGR.1
2017,5/23/2017,20:00,5/23/2017 20:00,Vulgaris,11.431,Vulgaris2017RGR.1
2017,5/23/2017,21:00,5/23/2017 21:00,Vulgaris,10.063,Vulgaris2017RGR.1
2017,5/23/2017,22:00,5/23/2017 22:00,Vulgaris,8.879,Vulgaris2017RGR.1
2017,5/23/2017,23:00,5/23/2017 23:00,Vulgaris,7.882,Vulgaris2017RGR.1
2017,5/24/2017,0:00,5/24/2017 0:00,Vulgaris,6.978,Vulgaris2017RGR.1
2017,5/24/2017,1:00,5/24/2017 1:00,Vulgaris,6.37,Vulgaris2017RGR.1
2017,5/24/2017,2:00,5/24/2017 2:00,Vulgaris,5.757,Vulgaris2017RGR.1
2017,5/24/2017,3:00,5/24/2017 3:00,Vulgaris,5.347,Vulgaris2017RGR.1
2017,5/24/2017,4:00,5/24/2017 4:00,Vulgaris,5.037,Vulgaris2017RGR.1
2017,5/24/2017,5:00,5/24/2017 5:00,Vulgaris,4.831,Vulgaris2017RGR.1
2017,5/24/2017,6:00,5/24/2017 6:00,Vulgaris,4.831,Vulgaris2017RGR.1
2017,5/24/2017,7:00,5/24/2017 7:00,Vulgaris,4.934,Vulgaris2017RGR.1
2017,5/24/2017,8:00,5/24/2017 8:00,Vulgaris,5.757,Vulgaris2017RGR.1
2017,5/24/2017,9:00,5/24/2017 9:00,Vulgaris,6.877,Vulgaris2017RGR.1
2017,5/24/2017,10:00,5/24/2017 10:00,Vulgaris,7.381,Vulgaris2017RGR.1
2017,5/24/2017,11:00,5/24/2017 11:00,Vulgaris,7.582,Vulgaris2017RGR.1
2017,5/24/2017,12:00,5/24/2017 12:00,Vulgaris,8.182,Vulgaris2017RGR.1
2017,5/24/2017,13:00,5/24/2017 13:00,Vulgaris,9.077,Vulgaris2017RGR.1
2017,5/24/2017,14:00,5/24/2017 14:00,Vulgaris,9.669,Vulgaris2017RGR.1
2017,5/24/2017,15:00,5/24/2017 15:00,Vulgaris,10.651,Vulgaris2017RGR.1
2017,5/24/2017,16:00,5/24/2017 16:00,Vulgaris,11.625,Vulgaris2017RGR.1
2017,5/24/2017,17:00,5/24/2017 17:00,Vulgaris,12.11,Vulgaris2017RGR.1
2017,5/24/2017,18:00,5/24/2017 18:00,Vulgaris,11.431,Vulgaris2017RGR.1
2017,5/24/2017,19:00,5/24/2017 19:00,Vulgaris,11.041,Vulgaris2017RGR.1
2017,5/24/2017,20:00,5/24/2017 20:00,Vulgaris,10.846,Vulgaris2017RGR.1
2017,5/24/2017,21:00,5/24/2017 21:00,Vulgaris,10.357,Vulgaris2017RGR.1
2017,5/24/2017,22:00,5/24/2017 22:00,Vulgaris,9.373,Vulgaris2017RGR.1
2017,5/24/2017,23:00,5/24/2017 23:00,Vulgaris,8.082,Vulgaris2017RGR.1
2017,5/25/2017,0:00,5/25/2017 0:00,Vulgaris,6.775,Vulgaris2017RGR.1
2017,5/25/2017,1:00,5/25/2017 1:00,Vulgaris,5.655,Vulgaris2017RGR.1
2017,5/25/2017,2:00,5/25/2017 2:00,Vulgaris,5.037,Vulgaris2017RGR.1
2017,5/25/2017,3:00,5/25/2017 3:00,Vulgaris,4.727,Vulgaris2017RGR.1
2017,5/25/2017,4:00,5/25/2017 4:00,Vulgaris,4.311,Vulgaris2017RGR.1
2017,5/25/2017,5:00,5/25/2017 5:00,Vulgaris,4.102,Vulgaris2017RGR.1
2017,5/25/2017,6:00,5/25/2017 6:00,Vulgaris,4.623,Vulgaris2017RGR.1
2017,5/25/2017,7:00,5/25/2017 7:00,Vulgaris,6.064,Vulgaris2017RGR.1
2017,5/25/2017,8:00,5/25/2017 8:00,Vulgaris,7.481,Vulgaris2017RGR.1
2017,5/25/2017,9:00,5/25/2017 9:00,Vulgaris,9.571,Vulgaris2017RGR.1
2017,5/25/2017,10:00,5/25/2017 10:00,Vulgaris,11.334,Vulgaris2017RGR.1
2017,5/25/2017,11:00,5/25/2017 11:00,Vulgaris,12.69,Vulgaris2017RGR.1
2017,5/25/2017,12:00,5/25/2017 12:00,Vulgaris,13.269,Vulgaris2017RGR.1
2017,5/25/2017,13:00,5/25/2017 13:00,Vulgaris,14.23,Vulgaris2017RGR.1
2017,5/25/2017,14:00,5/25/2017 14:00,Vulgaris,14.996,Vulgaris2017RGR.1
2017,5/25/2017,15:00,5/25/2017 15:00,Vulgaris,14.804,Vulgaris2017RGR.1
2017,5/25/2017,16:00,5/25/2017 16:00,Vulgaris,14.325,Vulgaris2017RGR.1
2017,5/25/2017,17:00,5/25/2017 17:00,Vulgaris,13.269,Vulgaris2017RGR.1
2017,5/25/2017,18:00,5/25/2017 18:00,Vulgaris,13.173,Vulgaris2017RGR.1
2017,5/25/2017,19:00,5/25/2017 19:00,Vulgaris,12.69,Vulgaris2017RGR.1
2017,5/25/2017,20:00,5/25/2017 20:00,Vulgaris,11.528,Vulgaris2017RGR.1
2017,5/25/2017,21:00,5/25/2017 21:00,Vulgaris,9.965,Vulgaris2017RGR.1
2017,5/25/2017,22:00,5/25/2017 22:00,Vulgaris,9.077,Vulgaris2017RGR.1
2017,5/25/2017,23:00,5/25/2017 23:00,Vulgaris,8.282,Vulgaris2017RGR.1
2017,5/26/2017,0:00,5/26/2017 0:00,Vulgaris,7.682,Vulgaris2017RGR.1
2017,5/26/2017,1:00,5/26/2017 1:00,Vulgaris,6.877,Vulgaris2017RGR.1
2017,5/26/2017,2:00,5/26/2017 2:00,Vulgaris,6.166,Vulgaris2017RGR.1
2017,5/26/2017,3:00,5/26/2017 3:00,Vulgaris,5.552,Vulgaris2017RGR.1
2017,5/26/2017,4:00,5/26/2017 4:00,Vulgaris,5.347,Vulgaris2017RGR.1
2017,5/26/2017,5:00,5/26/2017 5:00,Vulgaris,5.45,Vulgaris2017RGR.1
2017,5/26/2017,6:00,5/26/2017 6:00,Vulgaris,5.86,Vulgaris2017RGR.1
2017,5/26/2017,7:00,5/26/2017 7:00,Vulgaris,6.166,Vulgaris2017RGR.1
2017,5/26/2017,8:00,5/26/2017 8:00,Vulgaris,6.978,Vulgaris2017RGR.1
2017,5/26/2017,9:00,5/26/2017 9:00,Vulgaris,7.28,Vulgaris2017RGR.1
2017,5/26/2017,10:00,5/26/2017 10:00,Vulgaris,7.481,Vulgaris2017RGR.1
