date,time,temperature,dewpoint,humidity,wind_speed,wind_gust_speed,wind_dir_degrees,wind_dir,pressure,windchill,heatindex,precip,precip_rate,precip_1hr,precip_today,solarradiation,uv_index,temperature_indoor,humidity_indoor,software_type,event,conditions
1/19/2018,20:50:00,-21,-25,71,5.6,,0,Variable,1007,-25.8,,,,,,,,,,,Unknown,
1/19/2018,21:50:00,-19,-22,78,7.4,,40,NE,1007,-24.7,,,,,,,,,,,Unknown,
1/19/2018,22:50:00,-17,-20,78,14.8,,80,East,1006,-25.3,,,,,,,,,,,Unknown,
1/19/2018,23:50:00,-15,-19,72,7.4,,0,Variable,1006,-20,,,,,,,,,,,Unknown,
1/20/2018,0:50:00,-13,-19,62,16.7,,100,East,1005,-20.8,,,,,,,,,,,Unknown,
1/20/2018,1:50:00,-17,-21,72,14.8,,60,ENE,1005,-25.3,,,,,,,,,,,Unknown,
1/20/2018,2:50:00,-16,-20,72,13,,60,ENE,1005,-23.5,,,,,,,,,,,Unknown,
1/20/2018,3:50:00,-18,-21,78,11.1,,50,NE,1005,-25.2,,,,,,,,,,,Unknown,
1/20/2018,4:50:00,-16,-20,72,14.8,,60,ENE,1004,-24.1,,,,,,,,,,,Unknown,
1/20/2018,5:50:00,-16,-21,66,9.3,,60,ENE,1004,-22.1,,,,,,,,,,,Unknown,
1/20/2018,6:50:00,-17,-21,72,11.1,,50,NE,1003,-24,,,,,,,,,,,Unknown,
1/20/2018,7:50:00,-16,-20,72,3.7,,0,Variable,1003,,,,,,,,,,,,Unknown,
1/20/2018,8:50:00,-16,-20,72,20.4,,60,ENE,1003,-25.5,,,,,,,,,,,Unknown,
1/20/2018,9:50:00,-14,-19,67,14.8,,70,ENE,1003,-21.6,,,,,,,,,,,Unknown,
1/20/2018,10:50:00,-15,-20,66,24.1,,80,East,1003,-25,,,,,,,,,,,Unknown,
1/20/2018,11:50:00,-14,-19,67,18.5,,70,ENE,1002,-22.5,,,,,,,,,,,Unknown,
1/20/2018,12:50:00,-13,-18,67,14.8,,70,ENE,1002,-20.4,,,,,,,,,,,Unknown,
1/20/2018,13:50:00,-14,-19,67,16.7,,70,ENE,1001,-22.1,,,,,,,,,,,Unknown,
1/20/2018,14:50:00,-12,-18,62,9.3,,40,NE,1001,-17.3,,,,,,,,,,,Mostly Cloudy,
1/20/2018,15:50:00,-10,-16,62,14.8,,60,ENE,1000,-16.7,,,,,,,,,,,Mostly Cloudy,
1/20/2018,16:50:00,-10,-15,67,14.8,,60,ENE,1000,-16.7,,,,,,,,,,,Mostly Cloudy,
1/20/2018,17:50:00,-7,-14,58,9.3,,50,NE,999,-11.4,,,,,,,,,,,Mostly Cloudy,
1/20/2018,18:50:00,-3,-11,55,16.7,37,90,East,999,-8.4,,,,,,,,,,,Mostly Cloudy,
1/20/2018,19:50:00,-2,-11,51,24.1,,100,East,1000,-8.3,,,,,,,,,,,Mostly Cloudy,
1/20/2018,20:50:00,-2,-11,51,27.8,,100,East,999,-8.8,,,,,,,,,,,Mostly Cloudy,
1/20/2018,21:50:00,-2,-13,43,20.4,48.2,0,Variable,999,-7.8,,,,,,,,,,,Scattered Clouds,
1/20/2018,22:50:00,-3,-12,51,40.7,70.4,110,ESE,998,-11.4,,,,,,,,,,,Mostly Cloudy,
1/20/2018,23:50:00,-3,-12,51,33.3,51.9,60,ENE,999,-10.7,,,,,,,,,,,Mostly Cloudy,
1/21/2018,0:50:00,-2,-13,43,37,59.3,60,ENE,999,-9.8,,,,,,,,,,,Mostly Cloudy,
1/21/2018,1:50:00,-2,-14,40,51.9,,60,ENE,999,-11,,,,,,,,,,,Mostly Cloudy,
1/21/2018,2:50:00,-3,-14,43,44.4,,100,East,998,-11.8,,,,,,,,,,,Mostly Cloudy,
1/21/2018,3:50:00,-3,-14,43,25.9,,50,NE,999,-9.9,,,,,,,,,,,Mostly Cloudy,
1/21/2018,4:50:00,-3,-15,40,29.6,,90,East,999,-10.3,,,,,,,,,,,Mostly Cloudy,
1/21/2018,5:50:00,-3,-15,40,25.9,,60,ENE,999,-9.9,,,,,,,,,,,Mostly Cloudy,
1/21/2018,6:50:00,-2,-15,37,29.6,50,80,East,999,-9,,,,,,,,,,,Mostly Cloudy,
1/21/2018,7:50:00,-2,-15,37,35.2,,70,ENE,999,-9.6,,,,,,,,,,,Mostly Cloudy,
1/21/2018,8:50:00,-3,-16,37,29.6,53.7,60,ENE,1000,-10.3,,,,,,,,,,,Unknown,
1/21/2018,9:50:00,-3,-15,40,24.1,,60,ENE,999,-9.6,,,,,,,,,,,Partly Cloudy,
1/21/2018,10:50:00,-3,-15,40,20.4,,70,ENE,1000,-9.1,,,,,,,,,,,Partly Cloudy,
1/21/2018,11:50:00,-3,-15,40,24.1,,60,ENE,1000,-9.6,,,,,,,,,,,Unknown,
1/21/2018,12:50:00,-2,-15,37,29.6,,50,NE,1000,-9,,,,,,,,,,,Unknown,
1/21/2018,13:50:00,-3,-15,40,22.2,,80,East,1000,-9.3,,,,,,,,,,,Unknown,
1/21/2018,14:50:00,-3,-15,40,31.5,,80,East,1000,-10.5,,,,,,,,,,,Partly Cloudy,
1/21/2018,15:50:00,-5,-15,46,24.1,,70,ENE,1000,-12.2,,,,,,,,,,,Scattered Clouds,
1/21/2018,16:50:00,-4,-16,40,27.8,,80,East,1000,-11.4,,,,,,,,,,,Mostly Cloudy,
1/21/2018,17:50:00,-4,-16,40,25.9,,80,East,1001,-11.1,,,,,,,,,,,Partly Cloudy,
1/21/2018,18:50:00,-4,-17,36,22.2,,70,ENE,1001,-10.6,,,,,,,,,,,Partly Cloudy,
1/21/2018,19:50:00,-4,-17,36,22.2,,70,ENE,1001,-10.6,,,,,,,,,,,Partly Cloudy,
1/21/2018,20:50:00,-5,-17,39,20.4,,80,East,1001,-11.6,,,,,,,,,,,Unknown,
1/21/2018,21:50:00,-5,-17,39,22.2,,50,NE,1001,-11.9,,,,,,,,,,,Unknown,
1/21/2018,22:50:00,-6,-17,42,24.1,,80,East,1001,-13.5,,,,,,,,,,,Unknown,
1/21/2018,23:50:00,-8,-17,49,24.1,,80,East,1001,-16,,,,,,,,,,,Unknown,
1/22/2018,0:50:00,-7,-17,46,14.8,,70,ENE,1001,-13,,,,,,,,,,,Unknown,
1/22/2018,1:50:00,-7,-17,46,13,,70,ENE,1000,-12.5,,,,,,,,,,,Unknown,
1/22/2018,2:50:00,-7,-17,46,7.4,,80,East,1000,-10.7,,,,,,,,,,,Unknown,
1/22/2018,3:50:00,-8,-16,53,18.5,,70,ENE,999,-15,,,,,,,,,,,Partly Cloudy,
1/22/2018,4:50:00,-7,-16,49,20.4,,70,ENE,999,-14.1,,,,,,,,,,,Unknown,
1/22/2018,5:50:00,-7,-16,49,14.8,,60,ENE,999,-13,,,,,,,,,,,Unknown,
1/22/2018,6:50:00,-4,-16,40,25.9,,80,East,999,-11.1,,,,,,,,,,,Unknown,
1/22/2018,7:50:00,-6,-16,46,16.7,,50,NE,998,-12.1,,,,,,,,,,,Unknown,
1/22/2018,8:50:00,-5,-17,39,20.4,,80,East,998,-11.6,,,,,,,,,,,Unknown,
1/22/2018,9:50:00,-6,-17,42,18.5,,70,ENE,998,-12.5,,,,,,,,,,,Unknown,
1/22/2018,10:50:00,-7,-16,49,20.4,,70,ENE,998,-14.1,,,,,,,,,,,Unknown,
1/22/2018,11:50:00,-6,-16,46,16.7,,60,ENE,997,-12.1,,,,,,,,,,,Unknown,
1/22/2018,12:50:00,-5,-17,39,24.1,,80,East,997,-12.2,,,,,,,,,,,Unknown,
1/22/2018,13:50:00,-6,-16,46,16.7,,70,ENE,996,-12.1,,,,,,,,,,,Unknown,
1/22/2018,14:50:00,-8,-17,49,14.8,,60,ENE,996,-14.2,,,,,,,,,,,Unknown,
1/22/2018,15:50:00,-8,-17,49,16.7,,60,ENE,997,-14.6,,,,,,,,,,,Unknown,
1/22/2018,16:50:00,-9,-18,49,18.5,,70,ENE,997,-16.3,,,,,,,,,,,Unknown,
1/22/2018,17:50:00,-9,-17,53,18.5,,70,ENE,996,-16.3,,,,,,,,,,,Unknown,
1/22/2018,18:50:00,-11,-18,57,5.6,,10,North,997,-14.4,,,,,,,,,,,Unknown,
1/22/2018,19:50:00,-11,-18,57,11.1,,60,ENE,997,-16.8,,,,,,,,,,,Unknown,
1/22/2018,20:50:00,-13,-19,62,9.3,,60,ENE,997,-18.5,,,,,,,,,,,Unknown,
1/22/2018,21:50:00,-13,-19,62,11.1,,60,ENE,997,-19.2,,,,,,,,,,,Unknown,
1/22/2018,22:50:00,-14,-19,67,11.1,,50,NE,997,-20.4,,,,,,,,,,,Unknown,
1/22/2018,23:50:00,-15,-20,66,13,,60,ENE,997,-22.3,,,,,,,,,,,Unknown,
1/23/2018,0:50:00,-15,-20,66,13,,60,ENE,997,-22.3,,,,,,,,,,,Unknown,
1/23/2018,1:50:00,-13,-19,62,7.4,,270,West,998,-17.7,,,,,,,,,,,Unknown,
1/23/2018,2:50:00,-15,-19,72,9.3,,70,ENE,998,-20.9,,,,,,,,,,,Unknown,
1/23/2018,3:50:00,-16,-20,72,7.4,,60,ENE,999,-21.2,,,,,,,,,,,Unknown,
1/23/2018,4:50:00,-16,-20,72,11.1,,50,NE,999,-22.8,,,,,,,,,,,Unknown,
1/23/2018,5:50:00,-19,-22,78,13,,50,NE,1000,-27.1,,,,,,,,,,,Unknown,
1/23/2018,6:50:00,-17,-21,72,11.1,,60,ENE,1000,-24,,,,,,,,,,,Partly Cloudy,
1/23/2018,7:50:00,-16,-20,72,9.3,,60,ENE,1000,-22.1,,,,,,,,,,,Unknown,
1/23/2018,8:50:00,-19,-22,78,14.8,,70,ENE,1001,-27.8,,,,,,,,,,,Unknown,
1/23/2018,9:50:00,-19,-22,78,11.1,,70,ENE,1001,-26.4,,,,,,,,,,,Unknown,
1/23/2018,10:50:00,-19,-23,71,13,,60,ENE,1002,-27.1,,,,,,,,,,,Unknown,
1/23/2018,11:50:00,-18,-22,72,9.3,,50,NE,1003,-24.5,,,,,,,,,,,Unknown,
1/23/2018,12:50:00,-19,-23,71,9.3,,50,NE,1003,-25.6,,,,,,,,,,,Unknown,
1/23/2018,13:50:00,-20,-23,78,11.1,,60,ENE,1003,-27.6,,,,,,,,,,,Unknown,
1/23/2018,14:50:00,-20,-23,78,14.8,,70,ENE,1003,-29,,,,,,,,,,,Unknown,
1/23/2018,15:50:00,-21,-24,77,13,,70,ENE,1004,-29.6,,,,,,,,,,,Unknown,
1/23/2018,16:50:00,-19,-23,71,11.1,,60,ENE,1005,-26.4,,,,,,,,,,,Partly Cloudy,
1/23/2018,17:50:00,-22,-25,77,9.3,,60,ENE,1005,-29.2,,,,,,,,,,,Unknown,
1/23/2018,18:50:00,-21,-24,77,13,,70,ENE,1006,-29.6,,,,,,,,,,,Unknown,
1/23/2018,19:50:00,-20,-23,78,14.8,,50,NE,1006,-29,,,,,,,,,,,Partly Cloudy,
1/23/2018,20:50:00,-21,-25,71,13,,60,ENE,1007,-29.6,,,,,,,,,,,Unknown,
1/23/2018,21:50:00,-21,-24,77,13,,60,ENE,1007,-29.6,,,,,,,,,,,Unknown,
1/23/2018,22:50:00,-22,-25,77,13,,60,ENE,1007,-30.8,,,,,,,,,,,Partly Cloudy,
1/23/2018,23:50:00,-21,-24,77,9.3,,70,ENE,1008,-28,,,,,,,,,,,Unknown,
1/24/2018,0:50:00,-21,-25,71,13,,60,ENE,1008,-29.6,,,,,,,,,,,Unknown,
1/24/2018,1:50:00,-22,-25,77,13,,60,ENE,1009,-30.8,,,,,,,,,,,Partly Cloudy,
1/24/2018,2:50:00,-23,-26,77,14.8,,60,ENE,1010,-32.7,,,,,,,,,,,Unknown,
1/24/2018,3:50:00,-23,-26,77,11.1,,60,ENE,1010,-31.3,,,,,,,,,,,Partly Cloudy,
1/24/2018,4:50:00,-22,-25,77,14.8,,60,ENE,1011,-31.4,,,,,,,,,,,Partly Cloudy,
1/24/2018,5:50:00,-23,-26,77,14.8,,60,ENE,1012,-32.7,,,,,,,,,,,Partly Cloudy,
1/24/2018,6:50:00,-22,-25,77,14.8,,60,ENE,1012,-31.4,,,,,,,,,,,Partly Cloudy,
1/24/2018,7:50:00,-24,-26,84,11.1,,50,NE,1013,-32.5,,,,,,,,,,,Unknown,
1/24/2018,8:50:00,-24,-26,84,11.1,,60,ENE,1013,-32.5,,,,,,,,,,,Unknown,
1/24/2018,9:50:00,-24,-27,77,9.3,,50,NE,1013,-31.6,,,,,,,,,,,Unknown,
1/24/2018,10:50:00,-24,-27,77,13,,70,ENE,1014,-33.2,,,,,,,,,,,Partly Cloudy,
1/24/2018,11:50:00,-23,-26,77,13,,60,ENE,1014,-32,,,,,,,,,,,Unknown,
1/24/2018,12:50:00,-24,-27,77,11.1,,60,ENE,1014,-32.5,,,,,,,,,,,Unknown,
1/24/2018,13:50:00,-23,-26,77,11.1,,60,ENE,1014,-31.3,,,,,,,,,,,Unknown,
1/24/2018,14:50:00,-24,-27,77,9.3,,60,ENE,1014,-31.6,,,,,,,,,,,Unknown,
1/24/2018,15:50:00,-25,-27,84,13,,60,ENE,1014,-34.4,,,,,,,,,,,Unknown,
1/24/2018,16:50:00,-24,-27,77,13,,60,ENE,1014,-33.2,,,,,,,,,,,Unknown,
1/24/2018,17:50:00,-24,-27,77,11.1,,60,ENE,1014,-32.5,,,,,,,,,,,Unknown,
1/24/2018,18:50:00,-25,-28,77,13,,70,ENE,1014,-34.4,,,,,,,,,,,Unknown,
1/24/2018,19:50:00,-24,-27,77,13,,60,ENE,1013,-33.2,,,,,,,,,,,Unknown,
1/24/2018,20:50:00,-26,-29,77,14.8,,60,ENE,1013,-36.4,,,,,,,,,,,Partly Cloudy,
1/24/2018,21:50:00,-25,-28,77,13,,60,ENE,1012,-34.4,,,,,,,,,,,Partly Cloudy,
1/24/2018,22:50:00,-25,-28,77,9.3,,60,ENE,1011,-32.8,,,,,,,,,,,Unknown,
1/24/2018,23:50:00,-25,-28,77,9.3,,70,ENE,1011,-32.8,,,,,,,,,,,Unknown,
1/25/2018,0:50:00,-26,-28,84,13,,60,ENE,1010,-35.7,,,,,,,,,,,Partly Cloudy,
1/25/2018,1:50:00,-26,-29,77,13,,60,ENE,1009,-35.7,,,,,,,,,,,Partly Cloudy,
1/25/2018,2:50:00,-26,-29,77,7.4,,60,ENE,1008,-32.9,,,,,,,,,,,Partly Cloudy,
1/25/2018,3:50:00,-26,-29,77,13,,60,ENE,1007,-35.7,,,,,,,,,,,Unknown,
1/25/2018,4:50:00,-26,-29,77,9.3,,60,ENE,1006,-34,,,,,,,,,,,Unknown,
1/25/2018,5:50:00,-27,-30,76,13,,60,ENE,1005,-36.9,,,,,,,,,,,Unknown,
1/25/2018,6:50:00,-26,-29,77,11.1,,60,ENE,1003,-34.9,,,,,,,,,,,Mist,
1/25/2018,7:50:00,-27,-30,76,14.8,,60,ENE,1002,-37.6,,,,,,,,,,,Clear,
1/25/2018,8:50:00,-26,-29,77,11.1,,60,ENE,1001,-34.9,,,,,,,,,,,Unknown,
1/25/2018,9:50:00,-26,-30,70,13,,60,ENE,1000,-35.7,,,,,,,,,,,Unknown,
1/25/2018,10:50:00,-26,-29,77,7.4,,60,ENE,998,-32.9,,,,,,,,,,,Light Snow Grains,
1/25/2018,11:50:00,-24,-27,77,13,,40,NE,997,-33.2,,,,,,,,,,,Unknown,
1/25/2018,12:50:00,-23,-26,77,13,,60,ENE,996,-32,,,,,,,,,,,Unknown,
1/25/2018,13:50:00,-22,-24,84,9.3,,50,NE,995,-29.2,,,,,,,,,,,Unknown,
1/25/2018,14:50:00,-23,-25,84,11.1,,60,ENE,994,-31.3,,,,,,,,,,,Partly Cloudy,
1/25/2018,15:50:00,-22,-24,84,11.1,,60,ENE,994,-30.1,,,,,,,,,,,Unknown,
1/25/2018,16:50:00,-21,-23,84,7.4,,60,ENE,994,-27,,,,,,,,,,,Scattered Clouds,
1/25/2018,17:50:00,-21,-24,77,11.1,,60,ENE,994,-28.9,,,,,,,,,,,Unknown,
1/25/2018,18:50:00,-21,-24,77,11.1,,50,NE,994,-28.9,,,,,,,,,,,Unknown,
1/25/2018,19:50:00,-21,-24,77,13,,50,NE,994,-29.6,,,,,,,,,,,Unknown,
1/25/2018,20:50:00,-21,-23,84,14.8,,50,NE,994,-30.2,,,,,,,,,,,Unknown,
1/25/2018,21:50:00,-20,-22,85,13,,60,ENE,995,-28.4,,,,,,,,,,,Unknown,
1/25/2018,22:50:00,-20,-22,85,14.8,,50,NE,995,-29,,,,,,,,,,,Unknown,
1/25/2018,23:50:00,-20,-22,85,9.3,,60,ENE,995,-26.8,,,,,,,,,,,Scattered Clouds,
1/26/2018,0:50:00,-19,-22,78,13,,60,ENE,996,-27.1,,,,,,,,,,,Mostly Cloudy,
1/26/2018,1:50:00,-18,-20,85,9.3,,50,NE,996,-24.5,,,,,,,,,,,Mostly Cloudy,
1/26/2018,2:50:00,-18,-20,85,7.4,,90,East,996,-23.5,,,,,,,,,,,Overcast,
1/26/2018,3:50:00,-17,-20,78,7.4,,80,East,996,-22.4,,,,,,,,,,,Overcast,
1/26/2018,4:50:00,-16,-19,78,7.4,,70,ENE,996,-21.2,,,,,,,,,,,Overcast,
1/26/2018,5:50:00,-17,-19,85,11.1,,60,ENE,996,-24,,,,,,,,,,,Overcast,
1/26/2018,6:50:00,-16,-19,78,9.3,,70,ENE,996,-22.1,,,,,,,,,,,Light Snow Showers,
1/26/2018,7:50:00,-16,-18,85,3.7,,60,ENE,996,,,,,,,,,,,,Mostly Cloudy,
1/26/2018,8:50:00,-16,-18,85,7.4,,80,East,996,-21.2,,,,,,,,,,,Light Snow,
1/26/2018,9:50:00,-16,-18,85,5.6,,80,East,996,-20.1,,,,,,,,,,,Light Snow Grains,
1/26/2018,10:50:00,-16,-18,85,7.4,,80,East,996,-21.2,,,,,,,,,,,Light Snow Showers,
1/26/2018,11:50:00,-15,-18,78,5.6,,70,ENE,996,-19,,,,,,,,,,,Light Snow Showers,
1/26/2018,12:50:00,-15,-17,85,9.3,,70,ENE,996,-20.9,,,,,,,,,,,Light Snow,
1/26/2018,13:20:00,-15,-17,85,9.3,,70,ENE,995,-20.9,,,,,,,,,,,Light Snow,
1/26/2018,13:50:00,-15,-17,85,5.6,,70,ENE,995,-19,,,,,,,,,,,Light Snow,
1/26/2018,14:50:00,-15,-17,85,3.7,,60,ENE,995,,,,,,,,,,,,Light Snow,
1/26/2018,15:50:00,-15,-17,85,1.9,,80,East,995,,,,,,,,,,,,Mostly Cloudy,
1/26/2018,16:50:00,-15,-17,85,7.4,,80,East,995,-20,,,,,,,,,,,Light Snow,
1/26/2018,17:50:00,-16,-17,92,7.4,,60,ENE,996,-21.2,,,,,,,,,,,Light Snow,
1/26/2018,18:50:00,-16,-18,85,9.3,,60,ENE,996,-22.1,,,,,,,,,,,Light Snow Showers,
1/26/2018,19:50:00,-15,-17,85,7.4,,60,ENE,996,-20,,,,,,,,,,,Light Snow Showers,
1/26/2018,20:50:00,-15,-17,85,7.4,,70,ENE,996,-20,,,,,,,,,,,Light Snow,
1/26/2018,21:50:00,-15,-17,85,7.4,,70,ENE,997,-20,,,,,,,,,,,Light Snow,
1/26/2018,22:50:00,-15,-17,85,9.3,,60,ENE,997,-20.9,,,,,,,,,,,Light Snow,
1/26/2018,23:50:00,-15,-17,85,9.3,,50,NE,997,-20.9,,,,,,,,,,,Light Snow,
1/27/2018,0:50:00,-16,-17,92,9.3,,50,NE,997,-22.1,,,,,,,,,,,Light Snow,
1/27/2018,1:50:00,-15,-17,85,7.4,,50,NE,997,-20,,,,,,,,,,,Light Snow,
1/27/2018,2:50:00,-16,-18,85,5.6,,60,ENE,997,-20.1,,,,,,,,,,,Light Snow,
1/27/2018,3:50:00,-15,-17,85,7.4,,60,ENE,998,-20,,,,,,,,,,,Light Snow,
1/27/2018,4:50:00,-15,-17,85,7.4,,50,NE,998,-20,,,,,,,,,,,Light Snow,
1/27/2018,5:50:00,-15,-17,85,9.3,,60,ENE,998,-20.9,,,,,,,,,,,Light Snow,
1/27/2018,6:50:00,-15,-17,85,7.4,,60,ENE,999,-20,,,,,,,,,,,Light Snow,
1/27/2018,7:50:00,-15,-17,85,11.1,,60,ENE,999,-21.6,,,,,,,,,,,Light Snow,
1/27/2018,8:50:00,-15,-17,85,9.3,,70,ENE,1000,-20.9,,,,,,,,,,,Light Snow,
1/27/2018,9:50:00,-15,-17,85,7.4,,60,ENE,1000,-20,,,,,,,,,,,Light Snow,
1/27/2018,10:50:00,-15,-16,92,7.4,,60,ENE,1000,-20,,,,,,,,,,,Light Snow,
1/27/2018,11:50:00,-14,-16,85,9.3,,70,ENE,1000,-19.7,,,,,,,,,,,Light Snow,
1/27/2018,12:50:00,-14,-16,85,7.4,,70,ENE,1001,-18.9,,,,,,,,,,,Light Snow,
1/27/2018,13:50:00,-14,-16,85,7.4,,60,ENE,1001,-18.9,,,,,,,,,,,Light Snow,
1/27/2018,14:50:00,-14,-16,85,11.1,,70,ENE,1001,-20.4,,,,,,,,,,,Light Snow,
1/27/2018,15:50:00,-15,-16,92,11.1,,60,ENE,1002,-21.6,,,,,,,,,,,Light Snow,
1/27/2018,16:50:00,-15,-16,92,9.3,,60,ENE,1002,-20.9,,,,,,,,,,,Light Snow,
1/27/2018,17:50:00,-15,-16,92,11.1,,70,ENE,1003,-21.6,,,,,,,,,,,Mostly Cloudy,
1/27/2018,18:50:00,-15,-16,92,11.1,,50,NE,1003,-21.6,,,,,,,,,,,Mostly Cloudy,
1/27/2018,19:50:00,-15,-16,92,11.1,,60,ENE,1004,-21.6,,,,,,,,,,,Mostly Cloudy,
1/27/2018,20:50:00,-15,-16,92,3.7,,50,NE,1004,,,,,,,,,,,,Light Ice Crystals,
1/27/2018,21:50:00,-14,-16,85,3.7,,50,NE,1005,,,,,,,,,,,,Light Snow Grains,
1/27/2018,22:50:00,-15,-17,85,1.9,,50,NE,1005,,,,,,,,,,,,Light Snow,
1/27/2018,23:50:00,-15,-16,92,1.9,,80,East,1005,,,,,,,,,,,,Light Snow,
1/28/2018,0:50:00,-15,-16,92,0,,0,North,1005,,,,,,,,,,,,Light Snow,
1/28/2018,1:50:00,-15,-17,85,3.7,,70,ENE,1006,,,,,,,,,,,,Light Snow,
1/28/2018,2:50:00,-16,-17,92,5.6,,70,ENE,1006,-20.1,,,,,,,,,,,Light Snow,
1/28/2018,3:50:00,-16,-18,85,5.6,,60,ENE,1006,-20.1,,,,,,,,,,,Light Snow,
1/28/2018,4:50:00,-16,-18,85,7.4,,70,ENE,1007,-21.2,,,,,,,,,,,Light Snow,
1/28/2018,5:50:00,-16,-18,85,7.4,,70,ENE,1007,-21.2,,,,,,,,,,,Light Snow,
1/28/2018,6:50:00,-16,-18,85,7.4,,70,ENE,1007,-21.2,,,,,,,,,,,Light Snow,
1/28/2018,7:50:00,-16,-18,85,7.4,,70,ENE,1008,-21.2,,,,,,,,,,,Light Snow,
1/28/2018,8:50:00,-16,-18,85,7.4,,70,ENE,1008,-21.2,,,,,,,,,,,Light Snow,
1/28/2018,9:50:00,-16,-18,85,5.6,,60,ENE,1008,-20.1,,,,,,,,,,,Light Snow,
1/28/2018,10:50:00,-16,-18,85,3.7,,50,NE,1008,,,,,,,,,,,,Light Snow,
1/28/2018,11:50:00,-16,-18,85,7.4,,50,NE,1009,-21.2,,,,,,,,,,,Light Snow,
1/28/2018,12:50:00,-16,-18,85,9.3,,70,ENE,1008,-22.1,,,,,,,,,,,Light Ice Crystals,
1/28/2018,13:50:00,-16,-18,85,7.4,,50,NE,1009,-21.2,,,,,,,,,,,Light Snow Grains,
1/28/2018,14:50:00,-16,-18,85,7.4,,50,NE,1009,-21.2,,,,,,,,,,,Overcast,
1/28/2018,15:50:00,-17,-18,92,7.4,,70,ENE,1009,-22.4,,,,,,,,,,,Light Ice Crystals,
1/28/2018,16:50:00,-17,-19,85,3.7,,60,ENE,1009,,,,,,,,,,,,Overcast,
1/28/2018,17:50:00,-17,-19,85,3.7,,70,ENE,1009,,,,,,,,,,,,Light Snow Showers,
1/28/2018,18:50:00,-17,-19,85,5.6,,30,NNE,1009,-21.2,,,,,,,,,,,Light Snow,
1/28/2018,19:50:00,-18,-19,92,1.9,,0,Variable,1009,,,,,,,,,,,,Light Snow,
1/28/2018,20:50:00,-18,-20,85,7.4,,250,WSW,1009,-23.5,,,,,,,,,,,Light Snow Grains,
1/28/2018,21:50:00,-19,-21,85,3.7,,20,NNE,1009,,,,,,,,,,,,Light Snow Grains,
1/28/2018,22:50:00,-19,-21,85,5.6,,60,ENE,1009,-23.5,,,,,,,,,,,Light Snow Grains,
1/28/2018,23:50:00,-19,-21,85,3.7,,70,ENE,1009,,,,,,,,,,,,Light Snow Grains,
1/29/2018,0:50:00,-22,-24,84,11.1,,80,East,1009,-30.1,,,,,,,,,,,Light Snow,
1/29/2018,1:50:00,-24,-26,84,11.1,,70,ENE,1008,-32.5,,,,,,,,,,,Unknown,
1/29/2018,2:50:00,-26,-28,84,13,,60,ENE,1008,-35.7,,,,,,,,,,,Unknown,
1/29/2018,3:50:00,-25,-27,84,14.8,,50,NE,1008,-35.1,,,,,,,,,,,Unknown,
1/29/2018,4:50:00,-26,-29,77,13,,60,ENE,1007,-35.7,,,,,,,,,,,Unknown,
1/29/2018,5:50:00,-27,-30,76,14.8,,70,ENE,1007,-37.6,,,,,,,,,,,Unknown,
1/29/2018,6:50:00,-28,-31,76,13,,50,NE,1007,-38.1,,,,,,,,,,,Unknown,
1/29/2018,7:50:00,-27,-30,76,14.8,,60,ENE,1007,-37.6,,,,,,,,,,,Partly Cloudy,
1/29/2018,8:50:00,-29,-32,76,11.1,,60,ENE,1006,-38.5,,,,,,,,,,,Scattered Clouds,
1/29/2018,9:50:00,-28,-32,70,14.8,,60,ENE,1006,-38.8,,,,,,,,,,,Mostly Cloudy,
1/29/2018,11:50:00,-27,-30,76,14.8,,60,ENE,1005,-37.6,,,,,,,,,,,Scattered Clouds,
1/29/2018,12:50:00,-29,-32,76,13,,60,ENE,1005,-39.3,,,,,,,,,,,Partly Cloudy,
1/29/2018,13:50:00,-28,-31,76,14.8,,50,NE,1004,-38.8,,,,,,,,,,,Partly Cloudy,
1/29/2018,14:50:00,-27,-31,70,13,,50,NE,1004,-36.9,,,,,,,,,,,Partly Cloudy,
1/29/2018,15:50:00,-26,-29,77,14.8,,50,NE,1004,-36.4,,,,,,,,,,,Mostly Cloudy,
1/29/2018,16:50:00,-28,-31,76,11.1,,60,ENE,1005,-37.3,,,,,,,,,,,Mostly Cloudy,
1/29/2018,17:50:00,-28,-32,70,16.7,,60,ENE,1005,-39.5,,,,,,,,,,,Mostly Cloudy,
1/29/2018,18:50:00,-28,-31,76,16.7,,60,ENE,1006,-39.5,,,,,,,,,,,Mostly Cloudy,
1/29/2018,19:50:00,-29,-33,69,14.8,,70,ENE,1007,-40.1,,,,,,,,,,,Partly Cloudy,
1/29/2018,20:50:00,-30,-34,69,16.7,,60,ENE,1007,-42,,,,,,,,,,,Unknown,
1/29/2018,21:50:00,-30,-34,69,16.7,,60,ENE,1008,-42,,,,,,,,,,,Unknown,
1/29/2018,22:50:00,-29,-32,76,16.7,,60,ENE,1009,-40.7,,,,,,,,,,,Overcast,
1/29/2018,23:50:00,-28,-31,76,16.7,,50,NE,1009,-39.5,,,,,,,,,,,Overcast,
1/30/2018,0:50:00,-27,-30,76,14.8,,60,ENE,1010,-37.6,,,,,,,,,,,Overcast,
1/30/2018,1:50:00,-27,-30,76,14.8,,50,NE,1010,-37.6,,,,,,,,,,,Overcast,
1/30/2018,2:50:00,-27,-30,76,14.8,,60,ENE,1011,-37.6,,,,,,,,,,,Overcast,
