Date,Day,Site,Year,SiteYear,Sample,Mass,Stage
4-Jun-17,4-Jun-17,Ice,2017,Ice2017,23,1.77,Pupae
4-Jun-17,4-Jun-17,Ice,2017,Ice2017,23,1.98,Pupae
4-Jun-17,4-Jun-17,Ice,2017,Ice2017,24,1.55,Pupae
4-Jun-17,4-Jun-17,Ice,2017,Ice2017,24,1.77,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,1,1.12,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,2,1.06,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,3,0.8,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,4,0.69,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,5,0.92,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,6,1.13,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,7,0.66,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,8,1.04,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,9,1.02,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,10,1.05,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,11,1.02,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,12,0.97,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,13,0.6,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,14,1.05,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,15,1.08,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,16,1.05,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,17,1.03,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,18,1.01,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,19,1,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,20,1.09,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,21,0.63,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,22,0.59,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,23,1.08,Pupae
28-May-17,28-May-17,JuncusTown,2017,JuncusTown2017,24,0.78,Pupae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,1,0.21,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,2,0.84,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,3,0.26,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,4,0.29,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,5,0.27,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,6,0.26,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,7,0.24,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,8,0.64,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,9,0.14,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,10,0.57,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,11,0.31,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,12,0.37,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,13,0.29,Larvae
23-May-17,23-May-17,Mozvalley,2017,Mozvalley2017,14,0.43,Larvae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,1,1.14,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,1,2.09,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,2,0.77,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,2,1.25,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,3,0.73,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,4,2.06,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,5,0.62,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,6,0.73,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,7,1.02,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,8,1.02,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,9,1.08,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,10,1.16,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,11,1.11,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,12,1.12,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,13,0.97,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,14,1.01,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,15,1.07,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,16,0.87,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,17,0.89,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,18,1.01,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,19,0.75,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,20,1.1,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,21,0.88,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,22,1.62,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,23,0.82,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,24,1.35,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,25,0.89,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,26,0.93,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,27,1.33,Pupae
4-Jun-17,4-Jun-17,Mozvalley,2017,Mozvalley2017,28,1.26,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,1,1.15,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,2,0.79,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,3,1.11,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,4,0.96,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,5,0.94,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,6,0.87,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,7,0.82,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,8,0.83,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,9,0.97,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,10,0.82,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,11,0.7,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,12,0.74,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,13,0.89,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,14,0.93,Pupae
22-May-17,22-May-17,NoOil,2017,NoOil2017,15,0.77,Pupae
17-May-17,17-May-17,Oil,2017,Oil2017,1,0.73,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,1,1.02,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,2,0.3,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,2,0.81,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,3,0.62,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,3,0.63,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,4,0.42,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,4,0.88,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,5,0.47,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,5,1.04,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,6,0.98,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,6,1.4,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,7,0.79,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,7,1.42,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,8,0.77,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,8,1.07,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,9,0.54,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,9,0.64,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,10,0.4,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,10,0.74,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,11,0.79,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,11,0.83,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,12,0.54,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,12,1,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,13,0.26,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,13,0.74,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,14,1.03,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,14,1.05,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,15,0.34,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,15,1.08,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,16,0.27,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,16,0.96,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,17,0.68,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,17,0.99,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,18,0.3,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,18,1.26,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,19,0.46,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,19,0.83,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,20,0.7,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,20,1.09,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,21,0.38,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,21,0.85,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,22,0.58,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,22,1.64,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,23,0.52,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,23,1.27,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,24,0.53,Larvae
17-May-17,17-May-17,Oil,2017,Oil2017,24,0.69,Larvae
25-May-17,25-May-17,Oil,2017,Oil2017,1,1.18,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,1,1.3,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,1,1.71,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,2,1.08,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,2,1.22,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,3,1.22,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,3,1.76,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,4,1.04,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,4,1.2,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,5,1.31,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,5,1.6,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,6,1.07,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,6,1.15,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,7,1.14,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,7,1.75,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,8,1.12,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,8,1.89,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,9,1.2,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,9,1.6,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,10,1.28,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,10,1.77,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,11,1.3,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,11,2.2,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,12,1.11,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,12,1.18,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,13,1.47,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,13,1.5,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,14,1.55,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,14,2.07,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,15,1.06,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,15,1.15,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,16,1.15,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,16,1.29,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,17,1.53,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,18,0.88,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,18,1.67,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,19,1.11,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,19,1.58,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,20,1.5,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,20,1.7,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,21,1.14,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,21,1.6,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,22,1.31,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,22,1.43,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,23,0.96,Pupae
25-May-17,25-May-17,Oil,2017,Oil2017,23,1.69,Pupae
17-May-17,17-May-17,SBS,2017,SBS2017,1,0.03,Larvae
17-May-17,17-May-17,SBS,2017,SBS2017,2,0.08,Larvae
17-May-17,17-May-17,SBS,2017,SBS2017,3,0.01,Larvae
17-May-17,17-May-17,SBS,2017,SBS2017,4,0.01,Larvae
17-May-17,17-May-17,SBS,2017,SBS2017,5,0.05,Larvae
17-May-17,17-May-17,SBS,2017,SBS2017,6,0.2,Larvae
17-May-17,17-May-17,SBS,2017,SBS2017,7,0.18,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,1,1.49,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,2,0.57,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,3,0.85,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,4,1.3,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,5,0.6,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,6,0.42,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,7,1.21,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,8,0.64,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,9,0.72,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,10,1.62,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,11,1.87,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,12,1.39,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,13,0.65,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,14,0.42,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,15,1.11,Larvae
28-May-17,28-May-17,SBS,2017,SBS2017,16,1.01,Larvae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,1,1.11,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,1,1.49,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,2,1.12,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,2,1.44,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,3,1.23,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,3,1.57,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,4,1.07,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,4,1.42,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,5,1.2,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,5,1.43,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,6,1.06,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,6,1.09,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,7,1.16,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,7,1.17,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,8,1.25,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,8,1.45,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,9,0.84,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,9,1.1,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,10,1.17,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,10,1.45,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,11,1.22,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,12,1.29,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,13,1.31,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,14,1.16,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,15,1.59,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,16,1,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,17,1,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,18,1.11,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,19,1.08,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,20,1.09,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,21,1.24,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,22,1.27,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,23,1.49,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,24,1.28,Pupae
5-Jun-17,5-Jun-17,SBS,2017,SBS2017,25,1.07,Pupae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,1,0.23,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,2,0.27,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,3,0.29,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,4,0.34,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,5,0.28,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,6,0.14,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,7,0.29,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,8,0.44,Larvae
23-May-17,23-May-17,SeahorseWetland,2017,SeahorseWetland2017,9,0.17,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,1,1.03,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,2,0.87,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,3,0.32,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,4,0.43,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,5,0.77,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,6,0.74,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,7,0.28,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,8,0.4,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,9,0.47,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,10,0.22,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,11,1.02,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,12,0.53,Larvae
29-May-17,29-May-17,SeahorseWetland,2017,SeahorseWetland2017,13,1.16,Larvae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,1,1.07,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,1,1.19,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,2,0.55,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,2,1.24,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,3,1.11,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,3,1.33,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,4,1.13,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,4,1.43,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,5,0.93,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,5,1.03,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,6,0.84,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,6,1.24,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,7,0.71,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,7,1.19,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,8,1.52,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,9,1.24,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,10,1.22,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,11,1.06,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,12,0.79,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,13,1.2,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,14,1.44,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,15,1.28,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,16,1.06,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,17,1.16,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,18,1.19,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,19,0.67,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,20,0.92,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,21,1.12,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,22,1.05,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,23,1.06,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,24,0.81,Pupae
4-Jun-17,4-Jun-17,SeahorseWetland,2017,SeahorseWetland2017,25,0.71,Pupae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,1,0.23,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,2,0.16,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,3,0.05,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,4,0.11,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,5,0.06,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,6,0.1,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,7,0.21,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,8,0.13,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,9,0.16,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,10,0.09,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,11,0.04,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,12,0.08,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,13,0.05,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,14,0.04,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,15,0.07,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,16,0.11,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,17,0.12,Larvae
17-May-17,17-May-17,ShotgunFairy,2017,ShotgunFairy2017,18,0.17,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,1,1.17,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,2,1.13,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,3,1.8,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,4,1.19,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,5,1.38,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,6,2.07,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,7,1.33,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,8,0.39,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,9,0.86,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,10,1.64,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,11,0.85,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,12,1.59,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,13,0.69,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,14,2.15,Larvae
28-May-17,28-May-17,ShotgunFairy,2017,ShotgunFairy2017,15,1.94,Larvae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,1,1.65,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,2,1.08,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,3,1.05,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,4,1.06,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,5,1.01,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,6,1.52,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,7,0.93,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,8,1.73,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,9,0.89,Pupae
5-Jun-17,5-Jun-17,ShotgunFairy,2017,ShotgunFairy2017,10,1.52,Pupae
