Year,Date,Time,DateTime,Airport,Experiment,Ice,Oil,Vulgaris,VulgarisRoad,Black,East
2012,5/19/2012,14:00,5/19/2012 14:00,10,,12,,10.3,,14,13.5
2012,5/19/2012,15:00,5/19/2012 15:00,10,,11,,10.5,,14.5,14.3
2012,5/19/2012,16:00,5/19/2012 16:00,9,,10.8,,10.3,,14,13.8
2012,5/19/2012,17:00,5/19/2012 17:00,8,,9.8,,10,,12.5,12.8
2012,5/19/2012,18:00,5/19/2012 18:00,7,,9,,9.5,,11.5,11.3
2012,5/19/2012,19:00,5/19/2012 19:00,6,,8,,8.8,,10.5,10
2012,5/19/2012,20:00,5/19/2012 20:00,5,,7,,7.8,,9.5,8.8
2012,5/19/2012,21:00,5/19/2012 21:00,5,,5.8,,6.8,,8.5,7.3
2012,5/19/2012,22:00,5/19/2012 22:00,4,,5,,5.5,,7.5,6.5
2012,5/19/2012,23:00,5/19/2012 23:00,3,,3.8,,4.8,,7,5.5
2012,5/20/2012,0:00,5/20/2012 0:00,2,,3.5,,4,,6.5,5
2012,5/20/2012,1:00,5/20/2012 1:00,2,,3,,3.5,,5.5,4
2012,5/20/2012,2:00,5/20/2012 2:00,1,,2.8,,3,,5.5,3.5
2012,5/20/2012,3:00,5/20/2012 3:00,1,,1.8,,2.8,,5.5,3
2012,5/20/2012,4:00,5/20/2012 4:00,1,,1.8,,2.3,,5,2.5
2012,5/20/2012,5:00,5/20/2012 5:00,0,,1.5,,2.3,,4.5,2.3
2012,5/20/2012,6:00,5/20/2012 6:00,0,,1.5,,2,,4.5,2
2012,5/20/2012,7:00,5/20/2012 7:00,0,,1.5,,2.3,,4.5,2.3
2012,5/20/2012,8:00,5/20/2012 8:00,0,,1.8,,2.8,,5,2.3
2012,5/20/2012,9:00,5/20/2012 9:00,0,,2,,3,,5,2.3
2012,5/20/2012,10:00,5/20/2012 10:00,1,,2.5,,4.3,,6.5,3.5
2012,5/20/2012,11:00,5/20/2012 11:00,2,,5.5,,5.3,,7.5,5.8
2012,5/20/2012,12:00,5/20/2012 12:00,2,,6.3,,6,,8.5,6.5
2012,5/20/2012,13:00,5/20/2012 13:00,3,,6.5,,6.3,,9,7.5
2012,5/20/2012,14:00,5/20/2012 14:00,3,,7.8,,6.8,,10,8.8
2012,5/20/2012,15:00,5/20/2012 15:00,3,,8.3,,7.3,,9.5,8.3
2012,5/20/2012,16:00,5/20/2012 16:00,3,,7.5,,7.3,,9.5,8.5
2012,5/20/2012,17:00,5/20/2012 17:00,4,,7,,7.3,,9.5,8.5
2012,5/20/2012,18:00,5/20/2012 18:00,3,,6,,7.3,,9,8.3
2012,5/20/2012,19:00,5/20/2012 19:00,3,,5,,6.8,,8.5,7.5
2012,5/20/2012,20:00,5/20/2012 20:00,3,,4.3,,5.5,,7.5,6.5
2012,5/20/2012,21:00,5/20/2012 21:00,2,,3,,4.8,,6.5,5.5
2012,5/20/2012,22:00,5/20/2012 22:00,2,,2,,3.8,,6,4.8
2012,5/20/2012,23:00,5/20/2012 23:00,1,,1.3,,3.3,,5.5,4.5
2012,5/21/2012,0:00,5/21/2012 0:00,1,,1.3,,2.8,,5,3.8
2012,5/21/2012,1:00,5/21/2012 1:00,1,,0.5,,2.3,,4.5,3.3
2012,5/21/2012,2:00,5/21/2012 2:00,0,,0,,2,,4,2.8
2012,5/21/2012,3:00,5/21/2012 3:00,0,,0,,1.5,,3.5,2.3
2012,5/21/2012,4:00,5/21/2012 4:00,0,,0.3,,1.3,,3.5,2.3
2012,5/21/2012,5:00,5/21/2012 5:00,0,,0.8,,1.3,,3.5,1.8
2012,5/21/2012,6:00,5/21/2012 6:00,0,,1,,1.3,,3.5,2.3
2012,5/21/2012,7:00,5/21/2012 7:00,1,,1,,1.8,,4.5,2.3
2012,5/21/2012,8:00,5/21/2012 8:00,1,,2,,2.8,,4.5,2.5
2012,5/21/2012,9:00,5/21/2012 9:00,0,,1.8,,2.5,,4.5,2.8
2012,5/21/2012,10:00,5/21/2012 10:00,1,,1.5,,3,,5.5,4
2012,5/21/2012,11:00,5/21/2012 11:00,2,,5.3,,4.3,,7,5.8
2012,5/21/2012,12:00,5/21/2012 12:00,3,,7.3,,5,,8,7.3
2012,5/21/2012,13:00,5/21/2012 13:00,3,,8.5,,5.8,,9.5,7
2012,5/21/2012,14:00,5/21/2012 14:00,4,,9.5,,6,,10,8
2012,5/21/2012,15:00,5/21/2012 15:00,5,,10,,6.3,,11,9.3
2012,5/21/2012,16:00,5/21/2012 16:00,5,,10.3,,7.3,,12,10.3
2012,5/21/2012,17:00,5/21/2012 17:00,5,,10.5,,7.8,,13.5,9.8
2012,5/21/2012,18:00,5/21/2012 18:00,6,,10.3,,8,,13,10
2012,5/21/2012,19:00,5/21/2012 19:00,5,,9.5,,8.5,,11,9.8
2012,5/21/2012,20:00,5/21/2012 20:00,6,,9,,8.5,,10.5,8
2012,5/21/2012,21:00,5/21/2012 21:00,6,,8.3,,8.3,,10,7.3
2012,5/21/2012,22:00,5/21/2012 22:00,6,,7.3,,7,,9,6
2012,5/21/2012,23:00,5/21/2012 23:00,4,,5.8,,5.8,,7.5,5.3
2012,5/22/2012,0:00,5/22/2012 0:00,2,,4.8,,4.8,,7,4.5
2012,5/22/2012,1:00,5/22/2012 1:00,2,,4.3,,4.3,,6,4
2012,5/22/2012,2:00,5/22/2012 2:00,2,,4.3,,3.8,,5.5,3.5
2012,5/22/2012,3:00,5/22/2012 3:00,1,,3.8,,3.5,,5,3
2012,5/22/2012,4:00,5/22/2012 4:00,1,,3.5,,3,,5,2.5
2012,5/22/2012,5:00,5/22/2012 5:00,1,,3.3,,2.8,,4.5,2.5
2012,5/22/2012,6:00,5/22/2012 6:00,2,,3.5,,2.8,,4.5,2.5
2012,5/22/2012,7:00,5/22/2012 7:00,3,,4,,2.8,,5,3
2012,5/22/2012,8:00,5/22/2012 8:00,4,,5,,4,,6.5,4
2012,5/22/2012,9:00,5/22/2012 9:00,6,,6.3,,5,,8.5,5.5
2012,5/22/2012,10:00,5/22/2012 10:00,5,,7.8,,6.3,,10,7
2012,5/22/2012,11:00,5/22/2012 11:00,5,,9,,8,,11,9
2012,5/22/2012,12:00,5/22/2012 12:00,7,,11,,9.5,,12,10.5
2012,5/22/2012,13:00,5/22/2012 13:00,9,,11.8,,10,,12,12.3
2012,5/22/2012,14:00,5/22/2012 14:00,7,,11.5,,9.5,,11.5,12.8
2012,5/22/2012,15:00,5/22/2012 15:00,9,,10.8,,9.5,,12,12.3
2012,5/22/2012,16:00,5/22/2012 16:00,9,,10.8,,9,,12,11.8
2012,5/22/2012,17:00,5/22/2012 17:00,9,,10.8,,9,,11,10.5
2012,5/22/2012,18:00,5/22/2012 18:00,9,,10.5,,8.5,,10.5,10.3
2012,5/22/2012,19:00,5/22/2012 19:00,9,,10,,8.5,,11,10.8
2012,5/22/2012,20:00,5/22/2012 20:00,10,,9.8,,8,,10.5,9.5
2012,5/22/2012,21:00,5/22/2012 21:00,7,,8.8,,7.8,,9.5,8.5
2012,5/22/2012,22:00,5/22/2012 22:00,5,,7.8,,6.8,,8.5,7.5
2012,5/22/2012,23:00,5/22/2012 23:00,5,,6.8,,6,,7.5,7
2012,5/23/2012,0:00,5/23/2012 0:00,4,,6.5,,5.5,,7,6.3
2012,5/23/2012,1:00,5/23/2012 1:00,5,,6,,5,,6.5,5.8
2012,5/23/2012,2:00,5/23/2012 2:00,4,,5.5,,4.8,,6,5.3
2012,5/23/2012,3:00,5/23/2012 3:00,3,,5,,4.3,,5.5,5
2012,5/23/2012,4:00,5/23/2012 4:00,3,,4.3,,4,,5.5,4.5
2012,5/23/2012,5:00,5/23/2012 5:00,2,,3.8,,3.5,,5,4.5
2012,5/23/2012,6:00,5/23/2012 6:00,2,,3.5,,3,,5,4
2012,5/23/2012,7:00,5/23/2012 7:00,2,,3.3,,2.5,,5.5,4.3
2012,5/23/2012,8:00,5/23/2012 8:00,3,,3.8,,2.8,,5.5,4.3
2012,5/23/2012,9:00,5/23/2012 9:00,4,,5,,3,,6,5.3
2012,5/23/2012,10:00,5/23/2012 10:00,5,,6.8,,4,,6.5,5.5
2012,5/23/2012,11:00,5/23/2012 11:00,7,,7.5,,4.5,,8,6.5
2012,5/23/2012,12:00,5/23/2012 12:00,7,,9.5,,5,,9,8
2012,5/23/2012,13:00,5/23/2012 13:00,8,,10.8,,6.3,,9,8.3
2012,5/23/2012,14:00,5/23/2012 14:00,9,,11.5,,7.5,,9.5,8.3
2012,5/23/2012,15:00,5/23/2012 15:00,8,,11.3,,8.3,,10,8.3
2012,5/23/2012,16:00,5/23/2012 16:00,8,,10.8,,8.3,,10,8.5
2012,5/23/2012,17:00,5/23/2012 17:00,8,,10.5,,8.3,,10,8.3
2012,5/23/2012,18:00,5/23/2012 18:00,5,,9.8,,7.8,,9,7.3
2012,5/23/2012,19:00,5/23/2012 19:00,,,9,,7,,8.5,6.8
2012,5/23/2012,20:00,5/23/2012 20:00,4,,8.3,,6.5,,8,6.5
2012,5/23/2012,21:00,5/23/2012 21:00,4,,7.8,,6,,7,6
2012,5/23/2012,22:00,5/23/2012 22:00,3,,7,,5.5,,6.5,5
2012,5/23/2012,23:00,5/23/2012 23:00,3,,6.3,,4.8,,6,4.5
2012,5/24/2012,0:00,5/24/2012 0:00,2,,6,,4.3,,5.5,4.3
2012,5/24/2012,1:00,5/24/2012 1:00,2,,5.3,,4,,5,4
2012,5/24/2012,2:00,5/24/2012 2:00,2,,4.8,,3.5,,4.5,3.5
2012,5/24/2012,3:00,5/24/2012 3:00,2,,4.8,,3,,4,3.3
2012,5/24/2012,4:00,5/24/2012 4:00,1,,4,,2.8,,4,3
2012,5/24/2012,5:00,5/24/2012 5:00,2,,4,,2.5,,3.5,3
2012,5/24/2012,6:00,5/24/2012 6:00,2,,4.3,,2.5,,4,3
2012,5/24/2012,7:00,5/24/2012 7:00,1,,4.3,,2.5,,4,3
2012,5/24/2012,8:00,5/24/2012 8:00,1,,5,,3,,4.5,3.5
2012,5/24/2012,9:00,5/24/2012 9:00,2,,5.5,,3.3,,6,4.8
2012,5/24/2012,10:00,5/24/2012 10:00,3,,6.3,,3.8,,7.5,5.8
2012,5/24/2012,11:00,5/24/2012 11:00,3,,7.3,,5.3,,9,7
2012,5/24/2012,12:00,5/24/2012 12:00,4,,9,,5.8,,10,8.8
2012,5/24/2012,13:00,5/24/2012 13:00,6,,9.3,,6.5,,11,10.3
2012,5/24/2012,14:00,5/24/2012 14:00,5,,8,,7.3,,12,11.5
2012,5/24/2012,15:00,5/24/2012 15:00,5,,9,,7.5,,12.5,10.3
2012,5/24/2012,16:00,5/24/2012 16:00,4,,7.5,,6.8,,11.5,9.5
2012,5/24/2012,17:00,5/24/2012 17:00,4,,7.8,,6.3,,11,9
2012,5/24/2012,18:00,5/24/2012 18:00,4,,7.3,,6,,10,8.5
2012,5/24/2012,19:00,5/24/2012 19:00,3,,6.5,,5.5,,9.5,7.8
2012,5/24/2012,20:00,5/24/2012 20:00,3,,5.8,,5.3,,8.5,6.8
2012,5/24/2012,21:00,5/24/2012 21:00,3,,5,,5,,7.5,6
2012,5/24/2012,22:00,5/24/2012 22:00,2,,4.8,,4.5,,6.5,5.5
2012,5/24/2012,23:00,5/24/2012 23:00,2,,4.3,,4,,5.5,4.8
2012,5/25/2012,0:00,5/25/2012 0:00,1,,4,,3.5,,5,4.3
2012,5/25/2012,1:00,5/25/2012 1:00,1,,3.5,,3.3,,4.5,4
2012,5/25/2012,2:00,5/25/2012 2:00,1,,3.3,,2.8,,4,3.5
2012,5/25/2012,3:00,5/25/2012 3:00,0,,3.3,,2.5,,4,3
2012,5/25/2012,4:00,5/25/2012 4:00,0,,3,,2.3,,3.5,3
2012,5/25/2012,5:00,5/25/2012 5:00,0,,2.8,,2,,3.5,3
2012,5/25/2012,6:00,5/25/2012 6:00,0,,3.3,,2,,3.5,3
2012,5/25/2012,7:00,5/25/2012 7:00,0,,3.3,,2,,3.5,3
2012,5/25/2012,8:00,5/25/2012 8:00,0,,4,,2.3,,4,3.3
2012,5/25/2012,9:00,5/25/2012 9:00,0,,4.8,,3,,4.5,3.8
2012,5/25/2012,10:00,5/25/2012 10:00,1,,5.3,,3.8,,5,4.5
2012,5/25/2012,11:00,5/25/2012 11:00,2,,6.5,,5,,6.5,5.5
2012,5/25/2012,12:00,5/25/2012 12:00,2,,8.5,,6.5,,7.5,6.8
2012,5/25/2012,13:00,5/25/2012 13:00,2,,10.5,,8.3,,9.5,8
2012,5/25/2012,14:00,5/25/2012 14:00,4,,12.3,,9.8,,9,9.3
2012,5/25/2012,15:00,5/25/2012 15:00,3,,13.3,,11,,9.5,9.3
2012,5/25/2012,16:00,5/25/2012 16:00,5,,13.5,,11.8,,11.5,9.5
2012,5/25/2012,17:00,5/25/2012 17:00,6,,13.5,,12,,12,10.8
2012,5/25/2012,18:00,5/25/2012 18:00,,,13.5,,12,,11.5,9.5
2012,5/25/2012,19:00,5/25/2012 19:00,3,,12.5,,11.8,,10.5,7.8
2012,5/25/2012,20:00,5/25/2012 20:00,2,,11.3,,10.5,,8.5,7
2012,5/25/2012,21:00,5/25/2012 21:00,2,,10,,8.5,,7.5,6.5
2012,5/25/2012,22:00,5/25/2012 22:00,2,,8.8,,7,,6.5,6
2012,5/25/2012,23:00,5/25/2012 23:00,1,,7.8,,6,,5.5,5
2012,5/26/2012,0:00,5/26/2012 0:00,2,,6.8,,5.5,,5,4.5
2012,5/26/2012,1:00,5/26/2012 1:00,1,,6,,5,,4.5,4
2012,5/26/2012,2:00,5/26/2012 2:00,2,,5.8,,4.8,,4.5,3.8
2012,5/26/2012,3:00,5/26/2012 3:00,1,,5.3,,4.5,,4,3.5
2012,5/26/2012,4:00,5/26/2012 4:00,1,,4.8,,4.3,,3.5,3.5
2012,5/26/2012,5:00,5/26/2012 5:00,0,,4.3,,3.8,,3.5,3
2012,5/26/2012,6:00,5/26/2012 6:00,0,,4.3,,3.8,,3.5,3
2012,5/26/2012,7:00,5/26/2012 7:00,1,,4.3,,3.8,,4,3.8
2012,5/26/2012,8:00,5/26/2012 8:00,2,,5,,4.5,,5.5,4.3
2012,5/26/2012,9:00,5/26/2012 9:00,3,,6,,5.3,,7.5,5
2012,5/26/2012,10:00,5/26/2012 10:00,4,,7,,6,,9.5,6.8
2012,5/26/2012,11:00,5/26/2012 11:00,5,,8.8,,7.8,,11,8.8
2012,5/26/2012,12:00,5/26/2012 12:00,6,,10.8,,9.3,,12.5,10
2012,5/26/2012,13:00,5/26/2012 13:00,7,,12,,10.5,,14.5,11.3
2012,5/26/2012,14:00,5/26/2012 14:00,7,,13.5,,12,,15,12
2012,5/26/2012,15:00,5/26/2012 15:00,8,,13.5,,12.5,,15.5,12.5
2012,5/26/2012,16:00,5/26/2012 16:00,9,,13.5,,12.8,,15,12
2012,5/26/2012,17:00,5/26/2012 17:00,9,,13,,12.5,,14,11.3
2012,5/26/2012,18:00,5/26/2012 18:00,9,,12.3,,11.8,,12.5,10.5
2012,5/26/2012,19:00,5/26/2012 19:00,9,,11.3,,10.8,,11,9.3
2012,5/26/2012,20:00,5/26/2012 20:00,8,,10,,9.5,,9.5,8
2012,5/26/2012,21:00,5/26/2012 21:00,8,,9,,8.5,,8.5,7.5
2012,5/26/2012,22:00,5/26/2012 22:00,8,,8,,7.8,,8,6.5
2012,5/26/2012,23:00,5/26/2012 23:00,7,,7.5,,7,,7.5,6
2012,5/27/2012,0:00,5/27/2012 0:00,7,,7,,6.5,,7,5.8
2012,5/27/2012,1:00,5/27/2012 1:00,6,,6.8,,6,,6.5,5.5
2012,5/27/2012,2:00,5/27/2012 2:00,5,,6.3,,6,,6.5,5.3
2012,5/27/2012,3:00,5/27/2012 3:00,4,,6,,5.5,,6,5
2012,5/27/2012,4:00,5/27/2012 4:00,4,,5.5,,5,,6,5
2012,5/27/2012,5:00,5/27/2012 5:00,4,,5.8,,4.8,,5.5,4.8
2012,5/27/2012,6:00,5/27/2012 6:00,4,,5.8,,4.5,,5.5,4.5
2012,5/27/2012,7:00,5/27/2012 7:00,4,,6.3,,4.3,,5.5,4.5
2012,5/27/2012,8:00,5/27/2012 8:00,5,,6.5,,4.3,,6,5
2012,5/27/2012,9:00,5/27/2012 9:00,5,,6.8,,4.8,,6,5
2012,5/27/2012,10:00,5/27/2012 10:00,4,,7,,4.5,,6,5.3
2012,5/27/2012,11:00,5/27/2012 11:00,5,,6.8,,4.5,,6.5,5.5
2012,5/27/2012,12:00,5/27/2012 12:00,6,,7.3,,4.8,,6.5,5.8
2012,5/27/2012,13:00,5/27/2012 13:00,5,,8.3,,5.3,,7,5.8
2012,5/27/2012,14:00,5/27/2012 14:00,6,,8,,5,,7,5.8
2012,5/27/2012,15:00,5/27/2012 15:00,7,,8,,5,,7,5.8
2012,5/27/2012,16:00,5/27/2012 16:00,7,,8.3,,5.5,,7.5,6.3
2012,5/27/2012,17:00,5/27/2012 17:00,5,,8.3,,5.5,,8,6.3
2012,5/27/2012,18:00,5/27/2012 18:00,6,,7.8,,5.5,,7.5,5.8
2012,5/27/2012,19:00,5/27/2012 19:00,6,,7.3,,5.3,,7.5,5.8
2012,5/27/2012,20:00,5/27/2012 20:00,5,,7,,5.3,,7,5.5
2012,5/27/2012,21:00,5/27/2012 21:00,7,,6.8,,5.3,,7,5
2012,5/27/2012,22:00,5/27/2012 22:00,8,,6.3,,4.8,,7,5
2012,5/27/2012,23:00,5/27/2012 23:00,8,,6,,4.8,,7,5
2012,5/28/2012,0:00,5/28/2012 0:00,8,,6,,4.5,,6.5,5
2012,5/28/2012,1:00,5/28/2012 1:00,9,,6,,4.3,,6.5,4.5
2012,5/28/2012,2:00,5/28/2012 2:00,8,,6,,4,,6,4.5
2012,5/28/2012,3:00,5/28/2012 3:00,4,,5.8,,4,,6,4.5
2012,5/28/2012,4:00,5/28/2012 4:00,4,,5.8,,3.8,,5.5,4.5
2012,5/28/2012,5:00,5/28/2012 5:00,8,,5.8,,3.8,,6,4.5
2012,5/28/2012,6:00,5/28/2012 6:00,11,,5.8,,3.8,,6,4.5
2012,5/28/2012,7:00,5/28/2012 7:00,7,,6.5,,4.3,,7,4.8
2012,5/28/2012,8:00,5/28/2012 8:00,8,,7.3,,4.5,,8,5.3
2012,5/28/2012,9:00,5/28/2012 9:00,7,,8.3,,5,,8,5.3
2012,5/28/2012,10:00,5/28/2012 10:00,9,,8.8,,5.3,,8.5,5.3
2012,5/28/2012,11:00,5/28/2012 11:00,9,,9,,5.8,,8.5,5.3
2012,5/28/2012,12:00,5/28/2012 12:00,11,,10.3,,6.8,,10,6.5
2012,5/28/2012,13:00,5/28/2012 13:00,14,,11.5,,8,,11,6.8
2012,5/28/2012,14:00,5/28/2012 14:00,19,,12.5,,16.3,,13,7.5
2012,5/28/2012,15:00,5/28/2012 15:00,20,,12.5,,16.3,,14.5,7.5
2012,5/28/2012,16:00,5/28/2012 16:00,20,,13,,17.5,,15,9.3
2012,5/28/2012,17:00,5/28/2012 17:00,20,,13,,18,,16,9.3
2012,5/28/2012,18:00,5/28/2012 18:00,20,,12.8,,18.3,,16,9
2012,5/28/2012,19:00,5/28/2012 19:00,19,,12.3,,17.8,,16,8.5
2012,5/28/2012,20:00,5/28/2012 20:00,18,,11.5,,16.5,,15,8
2012,5/28/2012,21:00,5/28/2012 21:00,15,,11,,15.3,,13.5,7.5
2012,5/28/2012,22:00,5/28/2012 22:00,14,,10.3,,13.5,,12.5,7.5
2012,5/28/2012,23:00,5/28/2012 23:00,13,,9.8,,12,,11.5,7
2012,5/29/2012,0:00,5/29/2012 0:00,12,,9,,10.8,,10.5,7
2012,5/29/2012,1:00,5/29/2012 1:00,10,,8.8,,9.5,,9.5,7
2012,5/29/2012,2:00,5/29/2012 2:00,9,,8.5,,8.3,,9,6.8
2012,5/29/2012,3:00,5/29/2012 3:00,8,,8,,7.3,,8.5,6.5
2012,5/29/2012,4:00,5/29/2012 4:00,8,,7.8,,6.5,,8,6.5
2012,5/29/2012,5:00,5/29/2012 5:00,8,,7.5,,6.3,,8,6
2012,5/29/2012,6:00,5/29/2012 6:00,9,,8,,6.8,,8.5,6.5
2012,5/29/2012,7:00,5/29/2012 7:00,11,,8.3,,8,,9,6.8
2012,5/29/2012,8:00,5/29/2012 8:00,13,,9,,9.3,,10,7.5
2012,5/29/2012,9:00,5/29/2012 9:00,15,,10,,11.3,,11.5,8.3
2012,5/29/2012,10:00,5/29/2012 10:00,17,,11,,13.3,,13,9
2012,5/29/2012,11:00,5/29/2012 11:00,18,,12,,15,,14,9.5
2012,5/29/2012,12:00,5/29/2012 12:00,19,,12.8,,16.8,,15.5,10
2012,5/29/2012,13:00,5/29/2012 13:00,20,,13.5,,18.8,,17,10.5
2012,5/29/2012,14:00,5/29/2012 14:00,21,,14,,20.3,,18,11
2012,5/29/2012,15:00,5/29/2012 15:00,21,,15.3,,21.3,,19,11.5
2012,5/29/2012,16:00,5/29/2012 16:00,21,,15.5,,22.3,,19.5,11.5
2012,5/29/2012,17:00,5/29/2012 17:00,21,,15.5,,22.3,,19,11.8
2012,5/29/2012,18:00,5/29/2012 18:00,21,,15.3,,21.8,,18.5,11.8
2012,5/29/2012,19:00,5/29/2012 19:00,20,,14.8,,20.3,,17.5,11.5
2012,5/29/2012,20:00,5/29/2012 20:00,18,,13.5,,19,,16,10.5
2012,5/29/2012,21:00,5/29/2012 21:00,16,,12.3,,17,,15,10
2012,5/29/2012,22:00,5/29/2012 22:00,14,,11.5,,15,,13.5,9.5
2012,5/29/2012,23:00,5/29/2012 23:00,12,,10.8,,13,,12.5,9.3
2012,5/30/2012,0:00,5/30/2012 0:00,11,,10,,11.5,,12,9
2012,5/30/2012,1:00,5/30/2012 1:00,10,,9.8,,10.5,,11,8.5
2012,5/30/2012,2:00,5/30/2012 2:00,8,,9.3,,9.5,,10.5,8.5
2012,5/30/2012,3:00,5/30/2012 3:00,8,,8.8,,8.5,,10,8
2012,5/30/2012,4:00,5/30/2012 4:00,7,,8.3,,8,,9.5,8
2012,5/30/2012,5:00,5/30/2012 5:00,7,,8.3,,7.5,,9,8
2012,5/30/2012,6:00,5/30/2012 6:00,8,,8.5,,8,,9.5,8
2012,5/30/2012,7:00,5/30/2012 7:00,10,,9,,9,,10,8.5
2012,5/30/2012,8:00,5/30/2012 8:00,12,,10,,10.3,,11,9.3
2012,5/30/2012,9:00,5/30/2012 9:00,13,,11.3,,12,,12.5,10
2012,5/30/2012,10:00,5/30/2012 10:00,14,,12.5,,14.3,,13.5,10.5
2012,5/30/2012,11:00,5/30/2012 11:00,15,,14.3,,16.3,,14.5,11
2012,5/30/2012,12:00,5/30/2012 12:00,17,,15.5,,17.8,,15,11.5
2012,5/30/2012,13:00,5/30/2012 13:00,18,,16.8,,19.3,,16,12.3
2012,5/30/2012,14:00,5/30/2012 14:00,20,,18,,20.5,,17,13
2012,5/30/2012,15:00,5/30/2012 15:00,20,,18.8,,21,,17.5,13.8
2012,5/30/2012,16:00,5/30/2012 16:00,21,,19.3,,21.3,,18.5,14
2012,5/30/2012,17:00,5/30/2012 17:00,21,,19.3,,20.8,,19,14.8
2012,5/30/2012,18:00,5/30/2012 18:00,21,,18.8,,19.3,,19,16.5
2012,5/30/2012,19:00,5/30/2012 19:00,20,,17.8,,17.5,,18.5,16.5
2012,5/30/2012,20:00,5/30/2012 20:00,18,,16.8,,15.8,,17.5,15
2012,5/30/2012,21:00,5/30/2012 21:00,15,,15.3,,13.8,,16.5,13
2012,5/30/2012,22:00,5/30/2012 22:00,13,,13.8,,12,,15.5,12
2012,5/30/2012,23:00,5/30/2012 23:00,12,,12.5,,10.5,,14,11
2012,5/31/2012,0:00,5/31/2012 0:00,10,,11.8,,9.3,,13,10.5
2012,5/31/2012,1:00,5/31/2012 1:00,9,,10.8,,8.3,,12,9.8
2012,5/31/2012,2:00,5/31/2012 2:00,8,,10,,7.5,,11,9
2012,5/31/2012,3:00,5/31/2012 3:00,7,,9.3,,7,,10.5,8.8
2012,5/31/2012,4:00,5/31/2012 4:00,7,,8.8,,6.5,,10,8.3
2012,5/31/2012,5:00,5/31/2012 5:00,7,,8.5,,6,,9.5,8
2012,5/31/2012,6:00,5/31/2012 6:00,8,,9,,7,,10,8
2012,5/31/2012,7:00,5/31/2012 7:00,10,,9.8,,8.3,,10.5,9
2012,5/31/2012,8:00,5/31/2012 8:00,12,,10.8,,10,,11.5,9.8
2012,5/31/2012,9:00,5/31/2012 9:00,14,,11.8,,12.3,,13,10.8
2012,5/31/2012,10:00,5/31/2012 10:00,15,,13.3,,14.8,,14.5,12
2012,5/31/2012,11:00,5/31/2012 11:00,17,,14.3,,16.8,,16,12.8
2012,5/31/2012,12:00,5/31/2012 12:00,18,,15.8,,19,,17,13.8
2012,5/31/2012,13:00,5/31/2012 13:00,19,,16.8,,20.3,,18.5,14.8
2012,5/31/2012,14:00,5/31/2012 14:00,20,,17.3,,19,,19.5,15.5
2012,5/31/2012,15:00,5/31/2012 15:00,21,,17,,20,,20.5,15.3
2012,5/31/2012,16:00,5/31/2012 16:00,21,,16.5,,20,,21,15.3
2012,5/31/2012,17:00,5/31/2012 17:00,21,,16.3,,19.8,,20.5,15.5
2012,5/31/2012,18:00,5/31/2012 18:00,21,,15.8,,18.8,,20,15
2012,5/31/2012,19:00,5/31/2012 19:00,20,,15,,18,,19,14.8
2012,5/31/2012,20:00,5/31/2012 20:00,18,,13.8,,16.5,,17.5,13.3
2012,5/31/2012,21:00,5/31/2012 21:00,16,,12.5,,15,,16,12
2012,5/31/2012,22:00,5/31/2012 22:00,14,,11.3,,13.3,,14.5,11.3
2012,5/31/2012,23:00,5/31/2012 23:00,12,,10.3,,11.8,,13.5,10.8
2012,6/1/2012,0:00,6/1/2012 0:00,11,,9.5,,10.5,,12,10.3
2012,6/1/2012,1:00,6/1/2012 1:00,10,,9,,9.5,,11,9.8
2012,6/1/2012,2:00,6/1/2012 2:00,9,,8.3,,8.8,,10.5,9.3
2012,6/1/2012,3:00,6/1/2012 3:00,8,,8,,8,,10,9
2012,6/1/2012,4:00,6/1/2012 4:00,6,,7.8,,7.5,,9.5,8.8
2012,6/1/2012,5:00,6/1/2012 5:00,7,,7.5,,7,,9.5,8.3
2012,6/1/2012,6:00,6/1/2012 6:00,8,,8,,7.3,,10,8.5
2012,6/1/2012,7:00,6/1/2012 7:00,10,,8.8,,8,,10.5,9.3
2012,6/1/2012,8:00,6/1/2012 8:00,9,,9.8,,9.3,,11.5,10
2012,6/1/2012,9:00,6/1/2012 9:00,8,,11,,11,,13,11.3
2012,6/1/2012,10:00,6/1/2012 10:00,9,,12.8,,13,,14.5,12
2012,6/1/2012,11:00,6/1/2012 11:00,10,,14.3,,13.3,,15.5,13
2012,6/1/2012,12:00,6/1/2012 12:00,11,,15.8,,15.3,,16.5,14
2012,6/1/2012,13:00,6/1/2012 13:00,12,,17.3,,16.8,,17,14.8
2012,6/1/2012,14:00,6/1/2012 14:00,13,,18.5,,18.5,,17.5,15.5
2012,6/1/2012,15:00,6/1/2012 15:00,14,,19,,19.5,,18,16.3
2012,6/1/2012,16:00,6/1/2012 16:00,15,,19.8,,20,,18.5,16.5
2012,6/1/2012,17:00,6/1/2012 17:00,16,,19.5,,20,,18.5,16.5
2012,6/1/2012,18:00,6/1/2012 18:00,15,,19.3,,19.8,,18.5,16.8
2012,6/1/2012,19:00,6/1/2012 19:00,16,,18.5,,19.3,,18,16.3
2012,6/1/2012,20:00,6/1/2012 20:00,18,,17.3,,17.8,,17,14.8
2012,6/1/2012,21:00,6/1/2012 21:00,16,,15.3,,16,,15.5,13.5
2012,6/1/2012,22:00,6/1/2012 22:00,14,,13.5,,14.3,,14.5,13
