"","Date","Pond","meantemp","sdtemp","DegreeDay0","DegreeDay1","DegreeDay2","DegreeDay3","DegreeDay4","DegreeDay5","TS0","TS1","TS2","TS3","TS4","TS5"
"1",2018-05-08,"Airport",-6.33333333333333,1.58113883008419,0,0,0,0,0,0,0,0,0,0,0,0
"2",2018-05-09,"Airport",-8.70833333333333,2.7580580229522,0,0,0,0,0,0,0,0,0,0,0,0
"3",2018-05-10,"Airport",-7.45833333333333,3.23001099293683,0,0,0,0,0,0,0,0,0,0,0,0
"4",2018-05-11,"Airport",-3.16666666666667,2.95865225878368,0,0,0,0,0,0,0,0,0,0,0,0
"5",2018-05-12,"Airport",1.91666666666667,3.65842288028797,2.5,2.04166666666667,1.58333333333333,1.20833333333333,0.833333333333333,0.5,2.5,2.04166666666667,1.58333333333333,1.20833333333333,0.833333333333333,0.5
"6",2018-05-13,"Airport",3.83333333333333,2.05715435929612,3.83333333333333,2.875,2,1.25,0.75,0.416666666666667,6.33333333333333,4.91666666666667,3.58333333333333,2.45833333333333,1.58333333333333,0.916666666666667
"7",2018-05-14,"Airport",0.375,1.09594112821891,0.625,0.208333333333333,0,0,0,0,6.95833333333333,5.125,3.58333333333333,2.45833333333333,1.58333333333333,0.916666666666667
"8",2018-05-15,"Airport",0.125,2.50759715230754,1.08333333333333,0.666666666666667,0.416666666666667,0.208333333333333,0.0833333333333333,0,8.04166666666667,5.79166666666667,4,2.66666666666667,1.66666666666667,0.916666666666667
"9",2018-05-16,"Airport",3.375,5.00271665328384,4.20833333333333,3.625,3.04166666666667,2.45833333333333,1.91666666666667,1.41666666666667,12.25,9.41666666666667,7.04166666666667,5.125,3.58333333333333,2.33333333333333
"10",2018-05-17,"Airport",7.08333333333333,2.18526024052985,7.08333333333333,6.08333333333333,5.08333333333333,4.08333333333333,3.125,2.25,19.3333333333333,15.5,12.125,9.20833333333333,6.70833333333333,4.58333333333333
"11",2018-05-18,"Airport",1.08333333333333,1.13890361720181,1.16666666666667,0.5,0.0833333333333333,0,0,0,20.5,16,12.2083333333333,9.20833333333333,6.70833333333333,4.58333333333333
"12",2018-05-19,"Airport",2.25,3.47975511382251,2.875,2.20833333333333,1.625,1.125,0.708333333333333,0.333333333333333,23.375,18.2083333333333,13.8333333333333,10.3333333333333,7.41666666666667,4.91666666666667
"13",2018-05-20,"Airport",0.541666666666667,1.61458479429574,1,0.541666666666667,0.125,0,0,0,24.375,18.75,13.9583333333333,10.3333333333333,7.41666666666667,4.91666666666667
"14",2018-05-21,"Airport",2.5,3.46410161513775,2.95833333333333,2.33333333333333,1.79166666666667,1.29166666666667,0.833333333333333,0.458333333333333,27.3333333333333,21.0833333333333,15.75,11.625,8.25,5.375
"15",2018-05-22,"Airport",6.08333333333333,3.79835967647668,6.08333333333333,5.08333333333333,4.20833333333333,3.5,2.875,2.25,33.4166666666667,26.1666666666667,19.9583333333333,15.125,11.125,7.625
